Sun And Wind,Sun and No Wind,No Sun and Wind,No Sun and No Wind
-20.270991,1.657471,-19.58796,2.530841
-20.316769,1.694346,-19.71854,2.458469
-20.885173,1.05971,-19.837446,2.401559
-20.397735,1.59331,-19.653562,2.540534
-21.18576,0.769426,-19.97099,2.327117
-21.494496,0.5626,-20.275844,2.129049
-22.245818,-0.130062,-20.750008,1.807259
-20.269744,2.51188,-20.907713,1.699782
-18.670262,4.509285,-20.907713,1.699782
-18.384263,4.949993,-21.05403,1.607557
-15.352847,8.491986,-20.919237,1.68424
-9.839017,12.363922,-16.475643,4.614538
-9.081053,13.127816,-16.344412,4.682988
-7.367622,13.473652,-13.511716,6.270219
-5.500321,15.450718,-13.36561,6.454901
-5.44015,16.016344,-14.329241,5.802379
-7.113675,14.253853,-14.42222,5.765762
-10.642054,10.260601,-14.37862,5.80786
-16.494559,3.261827,-14.497736,5.748061
-17.465185,2.526117,-15.303517,5.239453
-17.607856,2.744577,-15.966184,4.8102
-18.35932,2.278508,-16.76648,4.296255
-17.698994,2.515127,-15.690014,5.031541
-19.099895,1.998096,-17.676937,3.795192
-18.656352,2.850295,-18.070574,3.584039
-18.606921,3.197515,-18.524634,3.300432
-18.933949,3.072418,-18.967432,3.030506
-19.274772,2.928597,-19.423579,2.741976
-18.882358,3.232503,-19.104067,2.955493
-19.213482,3.098455,-19.583098,2.635051
-19.392052,2.968101,-19.742457,2.528015
-18.802748,3.608878,-19.605714,2.603995
-17.516649,5.192486,-19.629193,2.572496
-13.627625,9.449715,-19.016789,2.966023
-10.09284,13.093786,-18.404402,3.356238
-10.290166,12.639126,-17.952423,3.63807
-8.616746,14.150543,-17.340962,4.022126
-5.421675,16.36337,-14.989585,5.499798
-5.589671,15.979676,-14.578965,5.727581
-6.550381,14.992765,-14.659094,5.646589
-8.100782,13.287634,-14.638605,5.667037
-10.063619,10.983819,-14.456852,5.788948
-15.697786,4.05667,-14.113226,6.012147
-16.52536,3.109129,-14.197718,5.990704
-19.207332,1.56728,-17.211841,4.090581
-20.160169,0.634311,-17.631873,3.847999
-20.634218,0.311208,-18.126959,3.515643
-21.643153,-0.423219,-19.097854,2.865674
-21.98771,-0.782295,-19.270961,2.742725
-22.44357,-1.194374,-19.616849,2.496434
-22.349984,-1.071071,-19.646766,2.461461
-21.131437,0.149414,-19.045645,2.847791
-21.827963,-0.474601,-19.535944,2.513489
-19.630797,1.421902,-17.985741,3.525251
-19.458982,1.941126,-18.479809,3.193063
-18.245899,3.566592,-18.53749,3.199369
-15.911279,5.497187,-16.843421,4.352957
-15.956851,5.805124,-17.414439,4.021733
-16.815788,5.222457,-18.204245,3.511937
-13.224042,7.598234,-14.808433,5.704927
-11.26093,9.613979,-14.31911,6.014139
-8.870947,11.884944,-13.51751,6.508542
-9.184549,11.803539,-14.040162,6.163859
-9.783543,10.245097,-12.421252,7.163207
-10.690851,9.109873,-12.275067,7.244576
-10.110846,9.602551,-11.965297,7.426423
-11.573798,7.799129,-11.819937,7.506847
-14.756433,4.913257,-13.438041,6.515004
-17.107685,2.866434,-14.886831,5.613327
-18.419265,2.185431,-16.490587,4.596842
-18.098565,2.784751,-16.843421,4.352957
-19.080818,1.729791,-17.195997,4.108629
-19.74602,1.068928,-17.564489,3.845618
-21.179951,-0.013695,-18.887233,2.952975
-21.550776,-0.403734,-19.095442,2.792636
-22.038501,-0.952352,-19.305354,2.631137
-21.805855,-0.74419,-19.078565,2.811172
-22.743057,-1.399132,-19.96228,2.249605
-22.876505,-1.473541,-20.06225,2.212172
-19.730411,2.539948,-19.904317,2.318507
-14.73919,8.459097,-19.602277,2.513707
-10.341976,12.526391,-17.852424,3.672675
-7.740878,14.754578,-16.672471,4.393968
-4.469646,16.888093,-14.034315,6.030902
-1.743974,18.336512,-11.258251,7.694051
-1.86395,18.11982,-11.029321,7.702409
-1.673712,17.959294,-10.326414,8.109609
-2.10514,17.073404,-9.52302,8.589033
-4.467798,15.001094,-10.453192,8.0386
-7.915742,11.637544,-11.415728,7.458177
-9.98631,7.199772,-8.200522,9.374907
-10.877669,6.284738,-8.488357,9.210882
-14.618197,4.357665,-12.74003,6.701255
-14.512025,4.655791,-12.948644,6.598356
-16.142471,3.158361,-13.782358,6.115744
-17.259281,2.972317,-15.311672,5.376838
-17.764462,2.528544,-15.666605,5.133852
-20.117162,0.697628,-17.575306,3.916683
-19.925862,0.84928,-17.400808,4.038681
-19.798433,1.015937,-17.387412,4.055518
-20.122859,0.594671,-17.400808,4.038681
-20.92807,0.033288,-18.230792,3.47859
-21.118092,-0.119372,-18.404402,3.356238
-18.092993,3.74558,-18.418178,3.339329
-12.631757,9.823012,-17.617361,3.86535
-9.799356,12.927868,-17.471394,3.952787
-7.282938,15.134769,-16.458896,4.554383
-0.843847,18.845212,-10.413035,8.268077
-1.914219,18.053469,-11.045783,7.837886
2.990926,19.962179,-4.760033,11.350241
0.657128,19.295122,-8.180983,9.367764
1.107414,18.803118,-6.322289,10.441405
0.311899,17.853127,-6.123917,10.60461
-2.587143,14.880183,-6.482071,10.391884
-8.323252,8.277136,-6.643727,10.298307
-11.360677,5.997949,-9.056954,8.843278
-13.183812,4.785415,-10.472855,8.117489
-15.478677,3.291247,-12.828424,6.628729
-15.373581,3.323119,-12.668255,6.727209
-14.589726,4.11453,-12.170614,7.109753
-13.036452,5.967861,-12.062039,7.16221
-12.414713,6.62456,-11.873812,7.283916
-11.768325,7.305262,-11.68564,7.405486
-11.738897,7.226421,-11.47153,7.54993
-12.983109,5.994478,-11.932026,7.276927
-13.599162,5.413945,-12.182427,7.146086
-13.038048,6.385762,-12.62188,6.891496
-12.254651,7.238901,-12.459713,6.991177
-11.094416,8.618967,-12.436776,7.012909
-9.975445,9.832581,-12.251698,7.13422
-9.165675,10.4873,-11.741134,7.454398
-8.738163,10.598519,-11.043845,7.894846
-7.066338,12.217612,-10.508696,8.235647
-5.611159,13.304862,-9.502384,8.850043
-4.042336,14.58275,-8.634738,9.387166
-1.560992,16.737631,-7.621841,9.99909
-0.065837,17.442312,-5.92717,10.947351
-1.679246,14.782005,-4.249688,11.872802
-3.157619,12.114912,-2.55956,12.805203
-4.554904,11.348771,-4.009138,11.981522
-6.118183,10.472714,-5.595181,11.082305
-6.666196,9.829051,-5.595181,11.082305
-7.488178,8.952778,-5.759564,10.986636
-7.354302,9.106453,-5.731714,11.012347
-6.936833,9.698249,-5.896198,10.916484
-7.640738,9.707439,-7.221921,10.196503
-8.461273,9.671457,-8.711952,9.379363
-9.646486,9.120047,-10.079616,8.614263
-10.642982,8.235599,-10.612427,8.271579
-11.333425,7.704974,-11.144194,7.929198
-11.988893,7.212649,-11.674988,7.586895
-11.749344,7.790586,-12.224455,7.223947
-10.318764,9.671637,-12.610969,6.961143
-9.276921,11.163812,-13.160932,6.597322
-6.466433,13.63628,-11.926554,7.333264
-4.407946,15.313582,-10.858463,7.958911
-2.752255,16.436054,-9.605819,8.695702
-3.080734,15.891329,-9.227748,8.937209
-4.172412,14.510298,-8.849808,9.178716
-5.245105,13.125311,-8.471959,9.42034
-6.843471,11.405184,-8.635955,9.322976
-7.564618,10.667785,-8.7999,9.225523
-8.674389,9.468575,-8.963793,9.127979
-10.654427,7.95908,-10.301006,8.378415
-12.064755,7.213348,-11.801236,7.527174
-13.241832,6.65049,-13.15785,6.750786
-13.852338,6.294243,-13.798016,6.359363
-14.322872,6.103444,-14.437623,5.965488
-14.828549,5.868282,-15.076556,5.569147
-14.857553,5.832716,-15.104869,5.533871
-14.803593,5.897818,-15.119372,5.5161
-14.818771,5.879778,-15.134113,5.498235
-15.342668,5.6196,-15.75567,5.118518
-15.80313,5.341196,-16.22895,4.822961
-16.846526,4.443057,-16.851023,4.437545
-12.901634,8.598792,-15.864283,5.082995
-12.041432,9.764546,-16.189509,4.873801
-10.292213,11.305705,-15.362359,5.413153
-6.554682,15.627245,-15.904294,5.031685
-4.897004,16.180762,-13.501523,6.527339
-4.108006,15.896837,-11.271303,7.86984
0.457522,17.994989,-6.008833,10.81403
-1.842707,17.05598,-8.927014,9.107954
-0.733943,17.426314,-7.222481,10.266282
-0.341185,17.385327,-6.371792,10.706817
-1.452169,15.808892,-5.676896,11.063698
-5.365658,10.892047,-4.860558,11.48009
-7.715614,9.161066,-6.52687,10.557434
-9.807945,7.817379,-8.37482,9.513983
-11.424346,6.932056,-10.052131,8.564581
-11.996677,6.531753,-10.525402,8.287376
-12.311189,6.441024,-10.998998,8.008645
-12.68274,6.279866,-11.454218,7.748818
-13.215878,6.020491,-12.129277,7.325572
-13.591005,6.045359,-12.947913,6.819766
-14.249822,5.628279,-13.601233,6.413198
-14.357143,5.497644,-13.601233,6.413198
-14.318486,5.448926,-13.438041,6.515004
-14.210497,5.580459,-13.438041,6.515004
-13.353919,6.893341,-13.876948,6.266243
-13.453843,7.049881,-14.31911,6.014139
-12.383305,8.577641,-14.75009,5.776497
-10.716101,10.408204,-14.615595,5.844233
-7.946519,13.324256,-14.303874,6.032414
-6.517263,14.790758,-14.155794,6.116992
-3.541774,16.871644,-12.061018,7.32435
-0.269056,19.136127,-9.806544,8.616055
-0.853361,17.492909,-7.758735,9.757926
-5.2628,12.640127,-7.730152,9.782647
-5.989242,11.716229,-7.56694,9.87847
-7.332559,10.145408,-7.538552,9.903235
-10.242067,8.188679,-9.946017,8.54072
-11.144635,7.481289,-10.530985,8.213674
-10.902183,7.859165,-10.650537,8.158439
-13.247741,5.890838,-12.041314,7.344952
-14.499786,5.227609,-13.438041,6.515004
-15.232555,5.190554,-14.854714,5.650273
-16.475127,4.614417,-16.432295,4.666957
-16.210596,4.844582,-16.256374,4.788598
-16.30138,4.733884,-16.242546,4.805829
-15.85521,5.091436,-15.904294,5.031685
-15.561869,5.260963,-15.579162,5.239963
-14.946867,5.725212,-15.090598,5.551553
-14.724641,6.178407,-15.416422,5.343936
-13.374339,7.417686,-14.764328,5.758735
-11.997647,8.668334,-14.125358,6.153627
-10.947178,9.79586,-13.992376,6.219737
-9.932688,10.957837,-14.023984,6.182578
-9.675867,11.168348,-13.893483,6.247345
-10.439581,10.478534,-14.219608,6.04263
-11.049688,9.955,-14.529202,5.856043
-13.228353,8.413876,-16.299282,4.736287
-14.245552,7.576478,-16.931046,4.336186
-15.94101,5.824277,-17.414439,4.021733
-16.229553,5.195412,-16.917129,4.353339
-16.072031,5.013793,-16.256374,4.788598
-16.683615,4.546644,-16.741868,4.47511
-17.211849,4.178762,-17.212964,4.177388
-17.405388,4.033302,-17.387412,4.055518
-17.676618,3.696459,-17.414439,4.021733
-18.081526,3.286096,-17.589081,3.899689
-18.046133,3.330362,-17.589081,3.899689
-17.994893,3.299708,-17.414439,4.021733
-17.994893,3.299708,-17.414439,4.021733
-17.888263,3.432861,-17.414439,4.021733
-18.312966,3.281924,-18.043836,3.617517
-19.134415,2.5344,-18.524634,3.300432
-17.789045,4.214603,-18.537599,3.283947
-15.658917,6.801597,-18.537599,3.283947
-13.706649,9.012741,-18.390868,3.373024
-11.794513,10.783858,-17.631873,3.847999
-7.695781,14.072733,-15.261064,5.351596
-4.773361,16.71897,-14.3414,5.908511
-6.274852,15.59826,-15.261064,5.351596
-4.880199,15.995383,-13.111379,6.718287
-6.406037,14.513177,-13.386726,6.572744
-9.200928,11.881914,-14.236199,6.023795
-12.800063,8.298349,-15.244282,5.370314
-15.069995,5.109754,-14.467634,5.845246
-16.884464,3.53577,-15.568134,5.16421
-18.175885,2.590156,-16.682392,4.457087
-19.790358,1.211954,-17.777802,3.76038
-19.607775,1.546324,-17.910215,3.689372
-18.846712,2.516491,-17.883286,3.722981
-18.47675,3.077732,-18.030819,3.634084
-18.788832,2.876684,-18.339083,3.439002
-18.801556,3.143376,-18.819571,3.120837
-19.194195,2.839029,-19.139146,2.90816
-19.297971,2.897255,-19.44638,2.71079
-19.593604,2.8064,-19.9239,2.390073
-18.982224,3.199155,-19.286886,2.817474
-18.457101,3.945267,-19.434873,2.726437
-17.641194,4.764491,-19.115545,2.939823
-16.990523,5.735943,-19.423579,2.741976
-15.332165,7.537665,-19.127236,2.924046
-12.260565,10.307991,-17.696415,3.861624
-10.594264,12.102741,-17.56177,3.933563
-8.135701,14.0542,-16.137495,4.840337
-6.508458,15.644328,-15.843984,5.012246
-7.912207,14.074186,-15.71368,5.07937
-8.071063,12.544321,-13.129223,6.698678
-8.672868,11.351675,-12.185548,7.264881
-14.782911,5.752038,-14.989585,5.499798
-16.696346,3.675419,-15.439898,5.229906
-17.451432,3.115636,-16.037057,4.872417
-18.343402,2.281724,-16.490587,4.596842
-18.892834,1.974367,-17.10637,4.214289
-20.854183,0.525146,-18.844435,3.088469
-21.176618,0.205485,-18.99166,2.998492
-21.654557,-0.027176,-19.617344,2.588302
-22.240873,-0.602632,-19.935343,2.374508
-22.621725,-0.813779,-20.4111,2.052992
-21.438089,0.639844,-20.252683,2.160273
-20.970106,1.243903,-20.252683,2.160273
-20.017183,2.27089,-19.935343,2.374508
-17.921343,4.878979,-19.9239,2.390073
-15.861606,7.264236,-19.753567,2.512607
-15.255475,8.062524,-19.901653,2.42087
-14.019451,9.159605,-19.298703,2.801653
-11.983317,10.893497,-18.217401,3.495321
-9.746362,12.726697,-16.97426,4.284053
-8.357442,14.01597,-16.536956,4.543046
-7.796589,14.31439,-15.941494,4.901935
-7.209631,14.641117,-15.349126,5.256179
-7.119534,14.514724,-14.921596,5.503842
-10.793593,10.160052,-14.497736,5.748061
-14.339899,5.564419,-13.894333,6.11079
-16.253096,3.764263,-14.820352,5.544992
-17.39491,2.905325,-15.727406,4.992458
-18.11265,2.579213,-16.65455,4.413077
-19.258616,1.501352,-17.227954,4.072401
-20.946914,0.491965,-19.083733,2.882719
-20.752616,0.749962,-19.029701,2.94961
-22.487358,-0.641921,-20.434071,2.021894
-20.451005,1.33673,-19.31074,2.785719
-19.139,2.721228,-18.807475,3.136853
-18.749225,3.115835,-18.647367,3.243088
-18.777535,3.17532,-18.795598,3.152762
-18.661798,3.320825,-18.783937,3.168564
-18.094666,4.208013,-19.115545,2.939823
-15.707989,6.823621,-18.635398,3.259062
-13.614848,9.535,-19.127236,2.924046
-12.020685,10.931922,-18.364512,3.406242
-9.68893,13.126152,-17.617361,3.86535
-7.406397,15.204106,-16.858938,4.335036
-5.982296,16.341727,-16.119822,4.779914
-6.507454,15.497979,-15.547511,5.114653
-7.067104,14.506947,-14.79997,5.56538
-9.459402,12.166013,-15.349126,5.256179
-10.974714,9.52121,-13.636568,6.374372
-12.826602,7.333438,-13.533744,6.489658
-16.180028,4.122766,-14.986408,5.583596
-18.343544,2.768021,-17.239713,4.143683
-18.873656,2.388153,-17.70939,3.845031
-19.23308,1.934524,-17.696415,3.861624
-20.260492,1.297701,-18.807475,3.136853
-21.187051,0.6799,-19.764889,2.497089
-21.645831,0.27927,-20.071611,2.298336
-22.010744,-0.100536,-20.230383,2.191037
-23.061678,-1.098844,-20.863765,1.760764
-22.263892,-0.33583,-20.388987,2.083629
-22.684043,-0.599189,-20.863765,1.760764
-22.395847,-0.409405,-20.536771,1.991203
-20.447584,2.197718,-20.695123,1.883517
-17.054851,5.4774,-19.104067,2.955493
-13.81297,8.866563,-18.302617,3.48733
-10.737632,11.954558,-17.589081,3.899689
-8.208778,13.682401,-15.584715,5.145631
-6.129506,14.80873,-13.424495,6.457526
-5.20909,15.426971,-12.716762,6.856124
-4.654832,15.58184,-11.882356,7.321985
-4.144514,15.768373,-11.200073,7.700104
-4.34848,15.168752,-10.501281,8.093559
-5.58281,13.332813,-9.679835,8.551967
-7.015325,11.282288,-8.999548,8.931376
-11.471891,6.466062,-9.841394,8.455698
-15.738039,3.710381,-13.911482,6.00177
-17.001047,2.666515,-14.745308,5.513177
-16.642884,2.593491,-13.822938,6.125836
-20.284624,0.474627,-17.881641,3.571545
-20.580259,0.378171,-18.252096,3.372541
-22.259406,-0.651878,-20.105022,2.160889
-22.643201,-0.767608,-20.705874,1.769025
-22.712473,-0.758078,-20.823128,1.711746
-23.303313,-1.052294,-21.570783,1.222574
-24.124151,-1.661902,-22.329416,0.712865
-24.678169,-1.91601,-23.076204,0.213412
-20.202121,3.335773,-22.15223,0.851158
-13.660373,9.494565,-19.163633,2.87605
-9.31847,13.840978,-18.217401,3.495321
-8.083633,14.767609,-17.42831,4.004673
-4.055297,16.765366,-12.912814,6.858871
-5.168566,15.104101,-11.946973,7.446569
-5.536641,14.023852,-10.770997,7.988706
-4.534503,14.991497,-10.443617,8.301036
-7.030193,13.231073,-12.305748,7.140855
-7.970288,12.115564,-12.305165,6.993482
-8.365089,11.165503,-11.346525,7.663267
-9.940443,9.08304,-10.959134,7.867628
-12.604214,6.518907,-11.949499,7.311438
-13.170072,6.47799,-12.936632,6.760044
-13.791828,6.374509,-13.944662,6.190051
-14.241473,6.016214,-14.219608,6.04263
-14.132792,6.238791,-14.334589,5.995773
-14.835125,5.579042,-14.615595,5.844233
-15.992503,4.451694,-15.104869,5.533871
-17.272505,3.155531,-15.579162,5.239963
-18.438489,1.979078,-16.066683,4.927379
-18.764757,1.759167,-16.391096,4.718431
-19.233434,1.453421,-16.876784,4.404163
-18.966767,2.55963,-18.16616,3.561111
-15.288535,6.511584,-17.187131,4.210678
-11.46586,10.855169,-17.025527,4.315846
-6.615475,16.035845,-16.863792,4.420902
-5.9278,16.460314,-16.247114,4.713837
0.171065,19.650346,-9.946017,8.54072
2.909897,20.80937,-6.61635,10.426115
2.300955,19.566406,-5.339629,11.158465
1.288304,17.924808,-4.195108,11.817844
0.956991,16.891396,-2.918836,12.539865
1.533348,17.527849,-2.952209,12.51157
0.466495,16.289775,-2.822509,12.576498
-0.901844,14.779521,-2.856533,12.548191
-7.37865,9.113703,-6.050632,10.692822
-11.516274,6.269115,-9.753091,8.442676
-15.106396,3.573661,-12.538382,6.801082
-17.153864,1.853682,-13.976748,5.91143
-18.554972,0.83946,-15.249073,5.111777
-19.827813,0.068298,-16.644595,4.226291
-19.982642,-0.043768,-16.775232,4.14821
-21.619949,-1.023342,-18.632329,2.941452
-22.109589,-1.285868,-19.231245,2.550366
-22.559081,-1.507366,-19.783279,2.200864
-23.322056,-1.955756,-20.648469,1.636929
-20.963442,1.102096,-20.412592,1.824148
-16.685188,6.536061,-20.412592,1.824148
-10.554828,11.951458,-17.250274,3.926343
-7.457843,14.791678,-16.136992,4.643817
-3.591609,17.323485,-13.032213,6.527583
-0.353163,19.199496,-10.065042,8.281414
2.707046,20.750591,-6.892884,10.119208
3.72934,21.288039,-5.876524,10.694658
4.588797,21.661112,-4.863365,11.265958
4.932526,21.491078,-3.813601,11.858307
2.816172,19.548836,-4.29652,11.584241
-0.381815,16.268232,-4.618459,11.400996
-4.267815,12.089904,-5.062778,11.149551
-8.815694,7.25484,-6.113047,10.551967
-9.544714,7.058388,-7.201743,9.924638
-10.81947,6.157607,-8.253508,9.317029
-13.1652,4.573616,-10.326414,8.109609
-14.830156,3.710048,-12.187301,7.021861
-16.883087,2.445463,-14.231734,5.801867
-17.32544,2.254691,-14.769788,5.490946
-17.594014,2.190318,-15.155044,5.275516
-17.917731,2.155301,-15.686495,4.974
-17.743325,2.267641,-15.444406,5.157505
-17.171122,2.890815,-15.225081,5.319454
-15.088352,5.378967,-14.989585,5.499798
-11.63422,9.78477,-15.528858,5.134189
-5.62551,15.042863,-12.836077,6.798211
-2.524665,17.778387,-11.763873,7.43261
0.727112,19.785528,-9.062063,8.988518
3.368162,21.212101,-6.505924,10.436306
6.099946,22.635931,-3.786012,11.956412
7.802576,23.439428,-1.913996,13.002682
9.194767,24.019177,-0.209701,13.94625
10.599192,24.532192,1.690337,15.001749
9.344636,23.37314,1.488626,14.881421
7.527809,21.529257,1.448457,14.851758
4.281905,18.155544,1.247103,14.73265
-3.789698,10.211056,-1.01837,13.492698
-6.326895,8.621182,-3.299518,12.232924
-8.495564,7.455445,-5.563048,10.97428
-10.268664,6.299771,-7.187537,10.032841
-11.885069,5.412088,-8.940738,9.010197
-13.413094,4.522856,-10.559142,8.045415
-14.501322,3.921188,-11.68564,7.405486
-15.546678,3.373457,-12.80701,6.76997
-16.533922,2.905478,-13.951264,6.113441
-17.154806,2.512992,-14.559684,5.747502
-18.737736,1.579745,-16.298107,4.657768
-15.681914,5.03045,-15.618694,5.10811
-12.960492,9.336115,-17.490052,3.856549
-4.351234,15.778567,-11.624287,7.509868
-0.651319,18.65527,-9.632046,8.672225
0.854138,19.891265,-9.002026,8.960678
8.172783,23.476352,-1.218304,13.373806
12.000197,25.293662,2.975826,15.662887
13.387636,25.960525,4.498718,16.49582
14.656563,26.588652,5.858426,17.238465
15.560484,26.796956,7.376081,18.070045
14.954062,26.116909,7.57604,18.187763
13.449589,24.503208,7.776788,18.306973
10.72664,21.524478,7.936553,18.396412
2.360091,13.968481,4.630275,16.619999
-1.305424,11.883005,1.158809,14.765015
-4.96819,9.870796,-2.687226,12.57296
-7.107349,8.68369,-4.886187,11.335088
-8.509002,8.117,-6.362409,10.653678
-10.567468,7.005627,-8.563021,9.392976
-10.68533,6.87022,-8.611341,9.346377
-10.819896,6.71095,-8.635955,9.322976
-10.939618,6.574124,-8.686104,9.275966
-11.396648,6.310945,-9.152195,9.007176
-11.816088,6.092696,-9.618832,8.736863
-10.044836,8.513812,-10.085974,8.465013
-5.235245,13.121478,-8.422789,9.467291
-2.614629,15.214555,-6.917066,10.366453
-1.345772,15.722657,-5.23992,11.35947
-3.069201,14.871881,-7.173318,10.24471
-2.575951,16.409279,-9.106753,9.114463
-0.689472,19.315609,-11.058417,7.9457
1.923925,21.480114,-10.133383,8.41989
1.392875,20.665552,-9.451332,8.669505
1.601271,20.235131,-8.160959,9.463192
1.096384,19.285295,-7.290142,9.922908
-0.395116,17.134895,-6.211672,10.517565
-2.376499,14.424433,-5.308128,11.01445
-9.08721,7.571029,-7.090548,10.000331
-11.758682,5.402452,-8.844936,8.995624
-13.419792,4.483896,-10.611392,7.970766
-14.391061,4.125499,-11.907602,7.216879
-15.712428,3.321347,-13.216372,6.446366
-16.870874,2.715642,-14.513291,5.67987
-16.741208,3.072358,-14.78862,5.520972
-16.920061,2.935672,-14.904999,5.462047
-17.075979,2.93269,-15.204932,5.279776
-16.188167,3.664354,-14.583244,5.66465
-15.870094,3.776901,-14.145206,5.924723
-14.147848,5.537369,-13.523899,6.304572
-10.793216,8.956831,-12.49358,6.911969
