module, rotation, UDI-f, UDI-a, UDI-e 
module_1,135.0,12.68,76.79,10.52
module_1,135.0,12.99,76.99,10.03
module_1,135.0,12.6,75.07,12.33
module_1,135.0,13.81,75.62,10.58
module_1,135.0,11.59,72.33,16.08
module_1,135.0,11.04,67.4,21.56
module_1,135.0,10.93,63.84,25.23
module_1,135.0,11.1,64.77,24.14
module_1,135.0,11.81,69.84,18.36
module_1,135.0,10.55,62.88,26.58
module_1,135.0,10.44,59.84,29.73
module_1,135.0,10.14,52.27,37.59
module_1,135.0,10.14,57.1,32.77
module_1,135.0,10.47,68.11,21.42
module_1,135.0,10.16,57.1,32.74
module_1,135.0,9.92,45.64,44.44
module_1,135.0,9.7,38.27,52.03
module_1,135.0,9.84,49.67,40.49
module_1,135.0,10.08,65.86,24.05
module_1,135.0,12.27,72.71,15.01
module_1,135.0,9.62,22.14,68.25
module_1,135.0,9.7,38.16,52.14
module_1,135.0,9.64,31.37,58.99
module_1,135.0,10.19,79.07,10.74
module_1,135.0,22.71,74.14,3.15
module_1,135.0,23.12,73.75,3.12
module_1,135.0,22.66,73.73,3.62
module_1,135.0,20.52,74.41,5.07
module_1,135.0,19.12,74.14,6.74
module_1,135.0,19.7,72.05,8.25
module_1,135.0,18.58,73.78,7.64
module_1,135.0,17.51,72.36,10.14
module_1,135.0,18.11,72.19,9.7
module_1,135.0,18.27,72.08,9.64
module_1,135.0,16.36,74.47,9.18
module_1,135.0,17.42,80.11,2.47
module_1,135.0,29.81,70.19,0.0
module_1,135.0,26.03,73.97,0.0
module_1,135.0,22.16,77.84,0.0
module_1,180.0,10.52,70.16,19.32
module_1,180.0,10.36,61.04,28.6
module_1,180.0,10.93,68.14,20.93
module_1,180.0,12.14,76.38,11.48
module_1,180.0,13.78,79.15,7.07
module_1,180.0,15.4,80.3,4.3
module_1,180.0,16.58,80.74,2.68
module_1,180.0,17.1,80.52,2.38
module_1,180.0,9.7,27.89,62.41
module_1,180.0,9.92,44.22,45.86
module_1,180.0,10.44,58.11,31.45
module_1,180.0,11.56,73.67,14.77
module_1,180.0,13.34,78.25,8.41
module_1,180.0,14.88,80.16,4.96
module_1,180.0,16.16,80.71,3.12
module_1,180.0,16.77,80.41,2.82
module_1,180.0,9.7,25.81,64.49
module_1,180.0,9.78,38.74,51.48
module_1,180.0,10.27,54.49,35.23
module_1,180.0,11.29,70.44,18.27
module_1,180.0,12.9,77.89,9.21
module_1,180.0,14.63,79.81,5.56
module_1,180.0,15.86,80.6,3.53
module_1,180.0,16.33,80.52,3.15
module_1,180.0,9.64,21.18,69.18
module_1,180.0,9.89,40.25,49.86
module_1,180.0,10.33,55.73,33.95
module_1,180.0,11.37,70.49,18.14
module_1,180.0,12.93,77.86,9.21
module_1,180.0,14.52,80.3,5.18
module_1,180.0,15.78,80.77,3.45
module_1,180.0,16.38,80.47,3.15
module_1,180.0,9.97,54.03,36.0
module_1,180.0,10.14,53.12,36.74
module_1,180.0,10.49,63.81,25.7
module_1,180.0,11.56,73.26,15.18
module_1,180.0,13.04,78.3,8.66
module_1,180.0,14.9,80.14,4.96
module_1,180.0,16.03,80.52,3.45
module_1,180.0,16.52,80.38,3.1
module_1,180.0,21.64,76.93,1.42
module_1,180.0,16.66,73.51,9.84
module_1,180.0,17.34,75.86,6.79
module_1,180.0,19.62,76.41,3.97
module_1,180.0,22.25,75.32,2.44
module_1,180.0,18.36,81.64,0.0
module_1,180.0,14.74,75.23,10.03
module_1,180.0,16.41,76.27,7.32
module_1,180.0,18.55,76.68,4.77
module_1,180.0,20.6,76.41,2.99
module_1,180.0,19.4,80.19,0.41
module_1,180.0,15.45,73.21,11.34
module_1,180.0,16.66,76.14,7.21
module_1,180.0,19.21,76.52,4.27
module_1,180.0,21.34,75.59,3.07
module_1,180.0,9.7,24.41,65.89
module_1,180.0,9.62,16.93,73.45
module_1,180.0,9.62,15.37,75.01
module_1,180.0,9.62,15.01,75.37
module_1,180.0,9.62,15.01,75.37
module_1,180.0,9.62,14.93,75.45
module_1,180.0,9.62,15.29,75.1
module_1,180.0,9.62,17.97,72.41
module_1,180.0,19.32,80.68,0.0
module_1,180.0,17.81,82.19,0.0
module_1,180.0,15.97,82.14,1.89
module_1,180.0,12.85,81.18,5.97
module_1,180.0,14.05,82.47,3.48
module_1,180.0,9.97,37.01,53.01
module_1,180.0,10.27,50.27,39.45
module_1,180.0,10.58,62.49,26.93
module_1,180.0,11.4,76.47,12.14
module_1,180.0,12.16,80.52,7.32
module_1,180.0,12.9,82.52,4.58
module_1,180.0,9.78,32.82,57.4
module_1,180.0,10.11,45.32,44.58
module_1,180.0,10.52,57.12,32.36
module_1,180.0,11.04,71.37,17.59
module_1,180.0,11.7,79.23,9.07
module_1,180.0,12.14,81.48,6.38
module_1,180.0,9.78,28.44,61.78
module_1,180.0,10.05,40.38,49.56
module_1,180.0,10.33,51.18,38.49
module_1,180.0,10.58,64.71,24.71
module_1,180.0,11.29,75.62,13.1
module_1,180.0,11.7,79.23,9.07
module_1,180.0,9.73,27.29,62.99
module_1,180.0,10.0,37.48,52.52
module_1,180.0,10.14,46.08,43.78
module_1,180.0,10.52,57.7,31.78
module_1,180.0,11.01,71.42,17.56
module_1,180.0,11.42,77.15,11.42
module_1,180.0,9.73,27.92,62.36
module_1,180.0,9.92,34.11,55.97
module_1,180.0,10.08,39.26,50.66
module_1,180.0,10.14,45.86,44.0
module_1,180.0,10.52,56.25,33.23
module_1,180.0,11.12,69.48,19.4
module_1,180.0,9.78,30.33,59.89
module_1,180.0,9.73,30.55,59.73
module_1,180.0,9.7,32.71,57.59
module_1,180.0,9.78,36.47,53.75
module_1,180.0,10.11,44.66,45.23
module_1,180.0,10.66,61.7,27.64
module_1,180.0,9.92,40.99,49.1
module_1,180.0,10.52,59.75,29.73
module_1,180.0,10.14,48.22,41.64
module_1,180.0,9.73,33.56,56.71
module_1,180.0,21.97,78.03,0.0
module_1,180.0,10.9,70.68,18.41
module_1,180.0,11.15,75.78,13.07
module_1,180.0,21.07,78.93,0.0
module_1,180.0,9.97,38.68,51.34
module_1,180.0,10.41,54.82,34.77
module_1,180.0,9.7,24.71,65.59
module_1,180.0,9.7,25.84,64.47
module_1,180.0,9.64,20.38,69.97
module_1,180.0,10.88,66.38,22.74
module_1,180.0,10.36,53.26,36.38
module_1,180.0,10.63,65.12,24.25
module_1,180.0,10.14,47.84,42.03
module_1,180.0,11.59,78.08,10.33
module_1,180.0,9.78,33.37,56.85
module_1,180.0,21.89,78.11,0.0
module_1,180.0,22.49,77.51,0.0
module_1,180.0,20.68,79.32,0.0
module_1,180.0,16.68,83.1,0.22
module_1,180.0,20.22,79.78,0.0
module_1,180.0,21.21,78.79,0.0
module_1,180.0,19.32,80.55,0.14
module_1,180.0,20.9,79.1,0.0
module_1,180.0,17.4,81.78,0.82
module_1,180.0,21.01,78.99,0.0
module_1,180.0,12.68,81.04,6.27
module_1,180.0,19.75,80.25,0.0
module_1,180.0,14.08,82.68,3.23
module_1,180.0,15.18,82.33,2.49
module_1,180.0,13.1,82.63,4.27
module_1,180.0,13.97,82.52,3.51
module_1,180.0,12.85,82.88,4.27
module_1,180.0,15.84,82.0,2.16
module_1,180.0,11.4,77.73,10.88
module_1,180.0,9.62,17.7,72.68
module_1,180.0,9.64,17.92,72.44
module_1,180.0,9.62,17.29,73.1
module_1,180.0,9.62,18.47,71.92
module_1,180.0,9.7,20.05,70.25
module_1,180.0,9.67,19.37,70.96
module_1,180.0,9.7,19.45,70.85
module_1,180.0,9.7,21.75,68.55
module_1,180.0,9.78,31.75,58.47
module_1,180.0,9.7,22.55,67.75
module_1,180.0,10.0,39.56,50.44
module_1,180.0,9.78,36.88,53.34
module_1,180.0,9.64,25.97,64.38
module_1,180.0,9.62,22.9,67.48
module_1,180.0,9.62,24.47,65.92
module_1,180.0,9.62,25.59,64.79
module_1,180.0,9.7,34.33,55.97
module_1,180.0,12.3,81.42,6.27
module_1,180.0,11.62,78.19,10.19
module_1,180.0,11.81,80.16,8.03
module_1,180.0,11.89,80.47,7.64
module_1,180.0,11.53,77.26,11.21
module_1,180.0,11.64,79.1,9.26
module_1,180.0,11.42,75.48,13.1
module_1,180.0,11.42,75.37,13.21
module_1,180.0,12.49,82.33,5.18
module_1,180.0,9.7,31.01,59.29
module_1,180.0,9.62,28.77,61.62
module_1,180.0,9.7,40.6,49.7
module_1,180.0,11.59,76.44,11.97
module_1,180.0,12.36,78.96,8.68
module_1,180.0,10.41,55.12,34.47
module_1,180.0,12.27,79.18,8.55
module_1,180.0,11.32,73.53,15.15
module_1,180.0,9.62,24.25,66.14
module_1,180.0,9.7,22.03,68.27
module_1,180.0,10.16,67.7,22.14
module_1,180.0,10.08,54.19,35.73
module_1,180.0,10.52,60.85,28.63
module_1,180.0,11.4,72.08,16.52
module_1,180.0,13.15,77.97,8.88
module_1,180.0,14.68,79.84,5.48
module_1,180.0,16.03,80.79,3.18
module_1,180.0,16.93,80.47,2.6
module_1,180.0,9.62,17.59,72.79
module_1,180.0,9.7,34.6,55.7
module_1,180.0,10.14,51.15,38.71
module_1,180.0,11.04,66.88,22.08
module_1,180.0,12.47,77.1,10.44
module_1,180.0,14.41,79.64,5.95
module_1,180.0,15.73,80.71,3.56
module_1,180.0,16.49,80.77,2.74
module_1,180.0,9.7,28.96,61.34
module_1,180.0,9.7,32.49,57.81
module_1,180.0,10.11,48.88,41.01
module_1,180.0,10.85,64.96,24.19
module_1,180.0,12.27,76.68,11.04
module_1,180.0,14.0,79.29,6.71
module_1,180.0,15.59,80.27,4.14
module_1,180.0,16.33,80.44,3.23
module_1,180.0,9.62,17.59,72.79
module_1,180.0,9.78,38.66,51.56
module_1,180.0,10.14,53.18,36.68
module_1,180.0,11.01,68.6,20.38
module_1,180.0,12.36,77.01,10.63
module_1,180.0,14.19,79.48,6.33
module_1,180.0,15.75,80.6,3.64
module_1,180.0,16.44,80.55,3.01
module_1,180.0,11.81,75.15,13.04
module_1,180.0,10.14,58.9,30.96
module_1,180.0,10.44,61.12,28.44
module_1,180.0,11.34,71.97,16.68
module_1,180.0,12.68,78.3,9.01
module_1,180.0,14.27,80.11,5.62
module_1,180.0,15.78,80.68,3.53
module_1,180.0,16.74,80.55,2.71
module_1,180.0,24.9,75.1,0.0
module_1,180.0,15.7,75.56,8.74
module_1,180.0,16.36,72.33,11.32
module_1,180.0,18.14,76.22,5.64
module_1,180.0,20.88,76.3,2.82
module_1,180.0,23.32,76.68,0.0
module_1,180.0,15.07,75.4,9.53
module_1,180.0,15.34,72.47,12.19
module_1,180.0,17.75,76.19,6.05
module_1,180.0,20.19,77.15,2.66
module_1,180.0,26.63,73.37,0.0
module_1,180.0,16.71,75.32,7.97
module_1,180.0,16.88,74.79,8.33
module_1,180.0,18.9,75.95,5.15
module_1,180.0,21.04,76.14,2.82
module_1,180.0,9.62,15.78,74.6
module_1,180.0,9.62,14.44,75.95
module_1,180.0,9.62,14.41,75.97
module_1,180.0,9.62,14.33,76.05
module_1,180.0,9.62,14.27,76.11
module_1,180.0,9.62,14.19,76.19
module_1,180.0,9.62,14.38,76.0
module_1,180.0,9.62,17.15,73.23
module_1,180.0,19.1,80.9,0.0
module_1,180.0,14.85,82.52,2.63
module_1,180.0,13.45,82.22,4.33
module_1,180.0,9.78,32.47,57.75
module_1,180.0,10.11,43.67,46.22
module_1,180.0,10.52,55.97,33.51
module_1,180.0,11.04,70.82,18.14
module_1,180.0,11.7,78.96,9.34
module_1,180.0,12.49,81.95,5.56
module_1,180.0,9.7,26.77,63.53
module_1,180.0,10.0,38.85,51.15
module_1,180.0,10.27,50.68,39.04
module_1,180.0,10.58,64.85,24.58
module_1,180.0,11.32,76.11,12.58
module_1,180.0,11.81,80.08,8.11
module_1,180.0,9.7,25.34,64.96
module_1,180.0,9.92,36.14,53.95
module_1,180.0,10.14,46.27,43.59
module_1,180.0,10.52,58.22,31.26
module_1,180.0,11.01,71.32,17.67
module_1,180.0,11.48,77.48,11.04
module_1,180.0,9.7,25.04,65.26
module_1,180.0,9.89,33.04,57.07
module_1,180.0,10.11,39.81,50.08
module_1,180.0,10.3,48.55,41.15
module_1,180.0,10.58,62.05,27.37
module_1,180.0,11.15,73.97,14.88
module_1,180.0,9.7,26.36,63.95
module_1,180.0,9.78,31.45,58.77
module_1,180.0,9.92,36.52,53.56
module_1,180.0,10.03,40.33,49.64
module_1,180.0,10.19,48.33,41.48
module_1,180.0,10.66,62.44,26.9
module_1,180.0,9.78,31.01,59.21
module_1,180.0,9.7,30.68,59.62
module_1,180.0,9.7,28.52,61.78
module_1,180.0,9.7,31.48,58.82
module_1,180.0,9.78,37.67,52.55
module_1,180.0,10.3,50.9,38.79
module_1,180.0,10.6,63.62,25.78
module_1,180.0,11.32,75.64,13.04
module_1,225.0,9.62,20.41,69.97
module_1,225.0,9.62,18.19,72.19
module_1,225.0,9.62,18.16,72.22
module_1,225.0,9.62,18.38,72.0
module_1,225.0,9.62,18.52,71.86
module_1,225.0,9.62,18.6,71.78
module_1,225.0,9.62,19.04,71.34
module_1,225.0,9.62,27.12,63.26
module_1,225.0,10.41,69.34,20.25
module_1,225.0,9.78,55.92,34.3
module_1,225.0,9.7,45.7,44.6
module_1,225.0,9.7,40.55,49.75
module_1,225.0,9.7,39.75,50.55
module_1,225.0,9.78,36.0,54.22
module_1,225.0,10.99,77.73,11.29
module_1,225.0,10.27,67.1,22.63
module_1,225.0,10.05,58.19,31.75
module_1,225.0,9.95,51.29,38.77
module_1,225.0,9.84,42.93,47.23
module_1,225.0,9.7,35.42,54.88
module_1,225.0,11.4,80.52,8.08
module_1,225.0,10.71,71.48,17.81
module_1,225.0,10.38,63.26,26.36
module_1,225.0,10.14,56.44,33.42
module_1,225.0,9.89,47.51,42.6
module_1,225.0,9.7,35.73,54.58
module_1,225.0,11.92,81.51,6.58
module_1,225.0,11.15,74.6,14.25
module_1,225.0,10.68,67.92,21.4
module_1,225.0,10.16,58.71,31.12
module_1,225.0,9.95,49.75,40.3
module_1,225.0,9.7,37.67,52.63
module_1,225.0,12.82,82.03,5.15
module_1,225.0,11.62,77.53,10.85
module_1,225.0,10.85,70.93,18.22
module_1,225.0,10.38,62.79,26.82
module_1,225.0,10.03,55.67,34.3
module_1,225.0,9.7,41.45,48.85
module_1,225.0,13.26,82.58,4.16
module_1,225.0,12.05,79.92,8.03
module_1,225.0,11.37,75.7,12.93
module_1,225.0,10.58,69.78,19.64
module_1,225.0,10.11,60.3,29.59
module_1,225.0,9.78,49.23,40.99
module_1,225.0,14.05,83.21,2.74
module_1,225.0,13.48,82.41,4.11
module_1,225.0,16.85,82.47,0.68
module_1,225.0,20.85,79.15,0.0
module_1,225.0,13.15,78.66,8.19
module_1,225.0,12.99,79.95,7.07
module_1,225.0,11.84,77.62,10.55
module_1,225.0,9.7,57.18,33.12
module_1,225.0,9.62,37.86,52.52
module_1,225.0,9.67,44.82,45.51
module_1,225.0,9.62,33.78,56.6
module_1,225.0,10.49,68.19,21.32
module_1,225.0,18.08,81.92,0.0
module_1,225.0,11.81,82.11,6.08
module_1,225.0,14.05,83.07,2.88
module_1,225.0,12.41,83.34,4.25
module_1,225.0,11.59,80.77,7.64
module_1,225.0,14.11,82.6,3.29
module_1,225.0,9.62,31.18,59.21
module_1,225.0,9.62,30.96,59.42
module_1,225.0,9.62,34.08,56.3
module_1,225.0,9.64,33.15,57.21
module_1,225.0,10.0,41.51,48.49
module_1,225.0,9.78,35.18,55.04
module_1,225.0,9.86,40.82,49.32
module_1,225.0,9.7,28.96,61.34
module_1,225.0,9.7,41.12,49.18
module_1,225.0,9.7,28.3,62.0
module_1,225.0,9.7,30.08,60.22
module_1,225.0,9.7,28.14,62.16
module_1,225.0,9.64,25.81,64.55
module_1,225.0,9.62,25.34,65.04
module_1,225.0,9.62,24.93,65.45
module_1,225.0,9.62,27.34,63.04
module_1,225.0,9.7,32.93,57.37
module_1,225.0,9.7,29.92,60.38
module_1,225.0,13.42,81.7,4.88
module_1,225.0,14.14,82.79,3.07
module_1,225.0,14.52,83.15,2.33
module_1,225.0,22.27,77.73,0.0
module_1,225.0,11.48,79.81,8.71
module_1,225.0,15.7,82.74,1.56
module_1,225.0,21.86,78.14,0.0
module_1,225.0,23.53,76.47,0.0
module_1,225.0,23.7,76.3,0.0
module_1,225.0,23.15,76.85,0.0
module_1,225.0,25.37,74.63,0.0
module_1,225.0,24.71,75.29,0.0
module_1,225.0,23.37,76.63,0.0
module_1,225.0,25.15,74.85,0.0
module_1,225.0,10.71,73.56,15.73
module_1,225.0,10.71,76.16,13.12
module_1,225.0,11.51,78.33,10.16
module_1,225.0,10.36,67.84,21.81
module_1,225.0,9.64,30.47,59.89
module_1,225.0,9.7,39.26,51.04
module_1,225.0,10.11,62.36,27.53
module_1,225.0,9.75,50.08,40.16
module_1,225.0,9.7,37.34,52.96
module_1,225.0,10.47,71.75,17.78
module_1,225.0,26.68,73.32,0.0
module_1,225.0,10.58,74.82,14.6
module_1,225.0,10.11,66.58,23.32
module_1,225.0,9.92,61.01,29.07
module_1,225.0,9.7,49.89,40.41
module_1,225.0,17.89,80.3,1.81
module_1,225.0,17.12,80.82,2.05
module_1,225.0,17.1,81.18,1.73
module_1,225.0,17.15,80.68,2.16
module_1,225.0,17.67,80.25,2.08
module_1,225.0,16.82,80.74,2.44
module_1,225.0,16.79,80.79,2.41
module_1,225.0,16.3,80.82,2.88
module_1,225.0,16.52,80.68,2.79
module_1,225.0,17.04,80.58,2.38
module_1,225.0,15.34,80.11,4.55
module_1,225.0,14.93,79.56,5.51
module_1,225.0,14.77,79.26,5.97
module_1,225.0,14.9,79.7,5.4
module_1,225.0,15.89,79.86,4.25
module_1,225.0,13.7,77.75,8.55
module_1,225.0,13.42,75.81,10.77
module_1,225.0,13.75,77.4,8.85
module_1,225.0,13.21,77.15,9.64
module_1,225.0,13.59,78.22,8.19
module_1,225.0,12.36,75.21,12.44
module_1,225.0,11.18,69.89,18.93
module_1,225.0,11.53,69.29,19.18
module_1,225.0,11.15,68.44,20.41
module_1,225.0,11.67,72.96,15.37
module_1,225.0,10.74,74.6,14.66
module_1,225.0,10.16,64.11,25.73
module_1,225.0,10.11,56.99,32.9
module_1,225.0,10.22,56.74,33.04
module_1,225.0,10.58,63.1,26.33
module_1,225.0,10.03,72.52,17.45
module_1,225.0,9.7,50.96,39.34
module_1,225.0,9.7,43.84,46.47
module_1,225.0,9.92,46.58,43.51
module_1,225.0,10.16,56.79,33.04
module_1,225.0,10.25,84.49,5.26
module_1,225.0,9.64,35.73,54.63
module_1,225.0,9.7,42.38,47.92
module_1,225.0,9.7,31.84,58.47
module_1,225.0,11.81,71.4,16.79
module_1,225.0,28.6,71.4,0.0
module_1,225.0,27.48,72.52,0.0
module_1,225.0,33.75,66.25,0.0
module_1,225.0,16.08,72.55,11.37
module_1,225.0,15.67,77.4,6.93
module_1,225.0,18.3,77.42,4.27
module_1,225.0,17.53,74.3,8.16
module_1,225.0,16.44,74.99,8.58
module_1,225.0,18.41,74.55,7.04
module_1,225.0,20.08,75.81,4.11
module_1,225.0,18.96,72.79,8.25
module_1,225.0,20.74,72.14,7.12
module_1,225.0,22.6,74.3,3.1
module_1,225.0,22.03,75.12,2.85
module_1,225.0,24.63,72.27,3.1
module_1,225.0,9.62,22.49,67.89
module_1,225.0,9.62,20.52,69.86
module_1,225.0,9.62,19.67,70.71
module_1,225.0,9.62,19.75,70.63
module_1,225.0,9.62,20.22,70.16
module_1,225.0,9.62,21.37,69.01
module_1,225.0,9.62,23.95,66.44
module_1,225.0,9.62,29.73,60.66
module_1,225.0,10.79,74.52,14.68
module_1,225.0,10.08,64.47,25.45
module_1,225.0,9.78,54.11,36.11
module_1,225.0,9.73,47.07,43.21
module_1,225.0,9.75,42.58,47.67
module_1,225.0,9.78,38.22,52.0
module_1,225.0,11.15,77.1,11.75
module_1,225.0,10.58,71.37,18.05
module_1,225.0,10.16,63.23,26.6
module_1,225.0,10.08,55.15,34.77
module_1,225.0,9.92,47.53,42.55
module_1,225.0,9.75,38.14,52.11
module_1,225.0,11.7,81.78,6.52
module_1,225.0,11.1,76.05,12.85
module_1,225.0,10.58,67.15,22.27
module_1,225.0,10.14,57.78,32.08
module_1,225.0,10.0,49.53,40.47
module_1,225.0,9.73,39.62,50.66
module_1,225.0,12.22,82.3,5.48
module_1,225.0,11.56,78.49,9.95
module_1,225.0,10.71,69.07,20.22
module_1,225.0,10.47,62.38,27.15
module_1,225.0,10.08,53.84,36.08
module_1,225.0,9.78,42.93,47.29
module_1,225.0,13.07,82.49,4.44
module_1,225.0,12.0,80.52,7.48
module_1,225.0,11.21,73.73,15.07
module_1,225.0,10.58,67.45,21.97
module_1,225.0,10.11,57.23,32.66
module_1,225.0,9.78,48.58,41.64
module_1,225.0,13.86,83.04,3.1
module_1,225.0,12.82,81.45,5.73
module_1,225.0,11.51,75.97,12.52
module_1,225.0,10.71,70.03,19.26
module_1,225.0,10.38,65.34,24.27
module_1,225.0,9.97,56.19,33.84
module_1,225.0,14.58,83.01,2.41
module_1,225.0,15.62,82.85,1.53
module_1,225.0,21.62,78.38,0.0
module_1,225.0,11.56,77.62,10.82
module_1,225.0,19.59,80.41,0.0
module_1,225.0,12.03,82.82,5.15
module_1,225.0,15.01,84.68,0.3
module_1,225.0,11.62,79.21,9.18
module_1,225.0,13.97,82.52,3.51
module_1,225.0,14.08,82.82,3.1
module_1,225.0,14.88,83.01,2.11
module_1,225.0,23.78,76.22,0.0
module_1,225.0,11.62,80.85,7.53
module_1,225.0,16.44,82.38,1.18
module_1,225.0,18.74,81.23,0.03
module_1,225.0,23.34,76.66,0.0
module_1,225.0,27.01,72.99,0.0
module_1,225.0,10.96,76.27,12.77
module_1,225.0,10.99,77.62,11.4
module_1,225.0,11.89,80.68,7.42
module_1,225.0,10.49,71.34,18.16
module_1,225.0,10.0,62.25,27.75
module_1,225.0,10.22,69.97,19.81
module_1,225.0,18.03,80.16,1.81
module_1,225.0,17.29,80.55,2.16
module_1,225.0,17.12,80.66,2.22
module_1,225.0,17.12,80.82,2.05
module_1,225.0,17.48,80.33,2.19
module_1,225.0,17.4,80.66,1.95
module_1,225.0,16.52,80.85,2.63
module_1,225.0,16.63,80.93,2.44
module_1,225.0,16.85,80.79,2.36
module_1,225.0,16.66,80.58,2.77
module_1,225.0,16.05,80.63,3.32
module_1,225.0,15.73,80.3,3.97
module_1,225.0,15.37,79.97,4.66
module_1,225.0,15.42,80.3,4.27
module_1,225.0,15.21,79.67,5.12
module_1,225.0,14.38,78.6,7.01
module_1,225.0,14.05,76.9,9.04
module_1,225.0,13.1,76.38,10.52
module_1,225.0,13.84,78.05,8.11
module_1,225.0,14.11,78.66,7.23
module_1,225.0,11.89,77.29,10.82
module_1,225.0,11.95,72.77,15.29
module_1,225.0,10.99,67.07,21.95
module_1,225.0,11.73,69.95,18.33
module_1,225.0,12.08,73.81,14.11
module_1,225.0,10.68,77.01,12.3
module_1,225.0,10.52,69.48,20.0
module_1,225.0,10.38,61.67,27.95
module_1,225.0,10.44,59.1,30.47
module_1,225.0,10.6,64.38,25.01
module_1,225.0,10.38,77.26,12.36
module_1,225.0,9.92,61.1,28.99
module_1,225.0,9.78,50.3,39.92
module_1,225.0,9.7,41.78,48.52
module_1,225.0,10.14,54.77,35.1
module_1,225.0,10.6,86.6,2.79
module_1,225.0,9.62,30.3,60.08
module_1,225.0,9.7,36.3,54.0
module_1,225.0,9.62,24.93,65.45
module_1,225.0,10.0,51.81,38.19
module_1,225.0,23.34,72.41,4.25
module_1,225.0,19.84,79.7,0.47
module_1,225.0,22.79,77.21,0.0
module_1,225.0,17.51,74.47,8.03
module_1,225.0,15.75,76.96,7.29
module_1,225.0,17.23,80.66,2.11
module_1,225.0,17.64,73.62,8.74
module_1,225.0,17.23,72.96,9.81
module_1,225.0,18.05,72.68,9.26
module_1,225.0,20.03,74.77,5.21
module_1,225.0,19.84,75.34,4.82
module_1,225.0,20.93,73.29,5.78
module_1,225.0,23.78,73.81,2.41
module_1,225.0,22.9,74.22,2.88
module_1,225.0,23.59,73.51,2.9
module_1,270.0,28.44,71.56,0.0
module_1,270.0,26.9,71.67,1.42
module_1,270.0,29.26,67.42,3.32
module_1,270.0,23.89,76.11,0.0
module_1,270.0,22.38,74.96,2.66
module_1,270.0,24.22,71.75,4.03
module_1,270.0,19.59,80.41,0.0
module_1,270.0,18.6,77.4,4.0
module_1,270.0,19.81,73.18,7.01
module_1,270.0,18.27,81.73,0.0
module_1,270.0,16.66,81.26,2.08
module_1,270.0,18.58,74.3,7.12
module_1,270.0,25.75,74.25,0.0
module_1,270.0,21.92,78.08,0.0
module_1,270.0,26.77,70.6,2.63
module_1,270.0,18.47,81.53,0.0
module_1,270.0,18.0,82.0,0.0
module_1,270.0,17.92,82.08,0.0
module_1,270.0,18.22,81.23,0.55
module_1,270.0,18.96,80.25,0.79
module_1,270.0,18.0,82.0,0.0
module_1,270.0,17.29,82.71,0.0
module_1,270.0,17.23,82.77,0.0
module_1,270.0,17.53,81.7,0.77
module_1,270.0,17.92,80.93,1.15
module_1,270.0,16.25,83.75,0.0
module_1,270.0,16.03,83.97,0.0
module_1,270.0,15.48,81.92,2.6
module_1,270.0,15.86,81.01,3.12
module_1,270.0,16.27,80.3,3.42
module_1,270.0,14.33,85.67,0.0
module_1,270.0,14.03,83.75,2.22
module_1,270.0,13.97,82.14,3.89
module_1,270.0,14.03,80.22,5.75
module_1,270.0,14.55,79.21,6.25
module_1,270.0,12.41,87.4,0.19
module_1,270.0,11.75,85.01,3.23
module_1,270.0,11.7,80.05,8.25
module_1,270.0,11.92,78.71,9.37
module_1,270.0,12.74,76.25,11.01
module_1,270.0,10.79,87.81,1.4
module_1,270.0,10.49,82.93,6.58
module_1,270.0,10.41,77.26,12.33
module_1,270.0,10.55,73.73,15.73
module_1,270.0,10.99,72.22,16.79
module_1,270.0,10.16,88.9,0.93
module_1,270.0,9.84,75.23,14.93
module_1,270.0,9.78,67.86,22.36
module_1,270.0,9.92,65.4,24.68
module_1,270.0,10.38,65.42,24.19
module_1,270.0,9.95,89.86,0.19
module_1,270.0,9.64,50.63,39.73
module_1,270.0,9.7,51.81,38.49
module_1,270.0,9.7,47.51,42.79
module_1,270.0,10.47,65.42,24.11
module_1,270.0,9.62,39.18,51.21
module_1,270.0,9.62,31.01,59.37
module_1,270.0,9.62,28.36,62.03
module_1,270.0,9.62,26.9,63.48
module_1,270.0,9.62,26.38,64.0
module_1,270.0,9.62,26.52,63.86
module_1,270.0,9.62,27.81,62.58
module_1,270.0,9.7,34.33,55.97
module_1,270.0,21.48,78.52,0.0
module_1,270.0,16.14,83.86,0.0
module_1,270.0,14.44,85.56,0.0
module_1,270.0,13.67,86.33,0.0
module_1,270.0,12.99,87.01,0.0
module_1,270.0,12.66,87.23,0.11
module_1,270.0,12.49,86.41,1.1
module_1,270.0,11.7,87.26,1.04
module_1,270.0,10.96,85.53,3.51
module_1,270.0,13.67,86.33,0.0
module_1,270.0,12.68,87.32,0.0
module_1,270.0,12.16,87.84,0.0
module_1,270.0,11.73,85.59,2.68
module_1,270.0,11.64,84.63,3.73
module_1,270.0,10.68,85.29,4.03
module_1,270.0,9.92,80.82,9.26
module_1,270.0,11.7,88.03,0.27
module_1,270.0,11.34,85.7,2.96
module_1,270.0,10.88,84.9,4.22
module_1,270.0,11.23,84.16,4.6
module_1,270.0,10.16,81.89,7.95
module_1,270.0,9.7,64.44,25.86
module_1,270.0,10.71,85.51,3.78
module_1,270.0,10.58,82.36,7.07
module_1,270.0,10.49,79.34,10.16
module_1,270.0,12.14,86.55,1.32
module_1,270.0,10.0,73.86,16.14
module_1,270.0,9.7,53.7,36.6
