19 Mar 08:00,19 Mar 09:00,19 Mar 10:00,19 Mar 11:00,19 Mar 12:00,19 Mar 13:00,19 Mar 14:00,19 Mar 15:00,19 Mar 16:00,19 Mar 17:00,19 Mar 18:00,19 Mar 19:00,19 Mar 20:00,19 Mar 21:00,19 Mar 22:00,20 Mar 08:00,20 Mar 09:00,20 Mar 10:00,20 Mar 11:00,20 Mar 12:00,20 Mar 13:00,20 Mar 14:00,20 Mar 15:00,20 Mar 16:00,20 Mar 17:00,20 Mar 18:00,20 Mar 19:00,20 Mar 20:00,20 Mar 21:00,20 Mar 22:00,21 Mar 08:00,21 Mar 09:00,21 Mar 10:00,21 Mar 11:00,21 Mar 12:00,21 Mar 13:00,21 Mar 14:00,21 Mar 15:00,21 Mar 16:00,21 Mar 17:00,21 Mar 18:00,21 Mar 19:00,21 Mar 20:00,21 Mar 21:00,21 Mar 22:00,22 Mar 08:00,22 Mar 09:00,22 Mar 10:00,22 Mar 11:00,22 Mar 12:00,22 Mar 13:00,22 Mar 14:00,22 Mar 15:00,22 Mar 16:00,22 Mar 17:00,22 Mar 18:00,22 Mar 19:00,22 Mar 20:00,22 Mar 21:00,22 Mar 22:00,23 Mar 08:00,23 Mar 09:00,23 Mar 10:00,23 Mar 11:00,23 Mar 12:00,23 Mar 13:00,23 Mar 14:00,23 Mar 15:00,23 Mar 16:00,23 Mar 17:00,23 Mar 18:00,23 Mar 19:00,23 Mar 20:00,23 Mar 21:00,23 Mar 22:00,24 Mar 08:00,24 Mar 09:00,24 Mar 10:00,24 Mar 11:00,24 Mar 12:00,24 Mar 13:00,24 Mar 14:00,24 Mar 15:00,24 Mar 16:00,24 Mar 17:00,24 Mar 18:00,24 Mar 19:00,24 Mar 20:00,24 Mar 21:00,24 Mar 22:00,25 Mar 08:00,25 Mar 09:00,25 Mar 10:00,25 Mar 11:00,25 Mar 12:00,25 Mar 13:00,25 Mar 14:00,25 Mar 15:00,25 Mar 16:00,25 Mar 17:00,25 Mar 18:00,25 Mar 19:00,25 Mar 20:00,25 Mar 21:00,25 Mar 22:00
31.293759,39.514853,42.480999,42.617525,41.986127,41.806771,41.512834,18.978386,17.182841,13.911347,9.521128,6.937866,5.689362,4.774706,4.248843,28.750717,36.521192,39.310121,38.383428,35.170837,35.37078,33.801839,23.361145,20.691289,15.060941,11.455029,7.040106,6.083314,4.599501,4.038379,30.507856,37.993409,40.981788,42.450437,42.128101,40.064898,41.596495,19.644827,17.861338,15.083117,10.943006,8.213513,8.013973,7.688082,7.492547,33.684973,41.120891,44.870036,45.752463,45.51648,44.434698,44.44735,21.866002,19.356397,15.993342,11.870319,10.271549,8.991646,7.427369,5.863092,31.315481,36.789958,41.574099,42.103928,39.543577,38.430628,41.423406,28.025448,23.462888,17.976353,13.754564,12.943989,12.552467,12.108503,13.260832,30.915025,36.648143,42.473656,46.429684,45.121818,42.095415,41.498625,23.400431,21.409013,17.367401,12.326142,9.947154,9.067841,9.002663,9.579745,34.159456,42.74583,46.931179,47.334286,44.118046,43.519214,42.129728,21.898783,19.655921,18.647344,12.062969,9.947154,9.710101,9.485578,9.485578
31.144267,39.511704,42.608223,42.844589,42.265803,42.100623,41.774701,19.155818,17.211606,13.73926,9.123247,6.457579,5.235972,4.3264,3.793039,28.661366,36.5849,39.539211,38.785919,35.762261,36.031874,34.534026,23.954561,21.149484,15.20159,11.327246,6.738672,5.77254,4.236075,3.65344,30.443306,38.088665,41.194777,42.734382,42.460571,40.452582,41.902829,19.867918,17.930523,14.945093,10.582172,7.791349,7.603751,7.288232,7.098921,33.616942,41.210933,45.056931,46.021211,45.825939,44.7803,44.749306,22.084397,19.449117,15.873799,11.517069,9.799227,8.550307,7.035817,5.521327,31.359359,37.095265,42.193994,42.956148,40.485612,39.326271,42.221482,28.622696,23.818115,18.02856,13.59101,12.76789,12.430489,11.954119,13.175097,31.017645,36.945346,42.866491,46.974944,45.686762,42.788112,42.204799,23.888957,21.772946,17.49652,12.154937,9.634225,8.714444,8.65134,9.268758,34.262123,43.050638,47.247789,47.730303,44.630481,44.048599,42.606263,22.291893,19.90946,18.626335,11.870129,9.634225,9.394966,9.163024,9.163024
31.814967,39.525833,42.037431,41.82586,41.011031,40.782248,18.682718,18.359765,17.082554,14.511329,10.908352,8.612398,7.270117,6.337734,5.838014,29.062245,36.299072,38.511392,36.980135,33.108821,33.065856,22.437777,21.292182,19.093783,14.570566,11.900546,8.091063,7.166837,5.866595,5.380479,30.732909,37.661297,40.239195,41.460452,40.968935,38.713231,19.374103,18.867014,17.620124,15.564341,12.201063,9.6854,9.444224,9.08217,8.864937,33.922164,40.806959,44.218421,44.815466,44.437542,43.229744,22.215879,21.104561,19.033129,16.410131,13.101933,11.918315,10.530386,8.792526,7.054667,31.162498,35.725495,39.412817,39.132638,36.259146,35.307946,28.514067,25.94313,22.224376,17.794332,14.3248,13.557962,12.977747,12.646765,13.559752,30.557237,35.611936,41.104028,44.52862,43.152125,39.680309,24.591808,21.697174,20.140151,16.917225,12.923052,11.038187,10.29997,10.227559,10.664009,33.801505,41.683112,45.827311,45.953562,42.331424,41.673498,21.6377,20.528194,18.771952,18.720592,12.735311,11.038187,10.808831,10.610171,10.610171
31.564274,39.520552,42.25078,42.206639,41.480037,41.275028,19.12186,18.657312,17.13079,14.222747,10.241118,7.806973,6.509797,5.585941,5.073646,28.912405,36.405908,38.895568,37.655098,34.100619,34.174489,23.665631,22.287322,19.86216,14.806429,11.686259,7.585568,6.645679,5.257142,4.73495,30.624662,37.821038,40.596371,41.93662,41.526477,39.363362,19.887814,19.241131,17.736144,15.33288,11.595957,8.977445,8.756295,8.411635,8.204838,33.808079,40.957955,44.531838,45.266147,44.956495,43.809308,22.722248,21.470803,19.188616,16.209662,12.509545,11.126245,9.790275,8.135906,6.481538,31.236081,36.237485,40.452361,40.561783,37.838908,36.809909,29.852414,26.944693,22.820081,17.881881,14.050525,13.26265,12.773194,12.387869,13.415976,30.729327,36.110336,41.762799,45.443003,44.099517,40.841938,25.776038,22.516415,20.750454,17.133753,12.635947,10.513416,9.707335,9.638403,10.142495,33.973674,42.194263,46.358255,46.617669,43.190762,42.561259,22.436832,21.187427,19.197128,18.685361,12.411925,10.513416,10.280359,10.069259,10.069259
31.317078,39.515344,42.461153,42.582104,41.9425,41.760932,41.471984,18.950708,17.178354,13.938191,9.583195,7.012787,5.760087,4.844638,4.319945,28.764656,36.511254,39.274385,38.320643,35.078579,35.267654,33.687623,23.268576,20.619815,15.039001,11.474962,7.087127,6.131793,4.656192,4.098427,30.517925,37.97855,40.948563,42.406143,42.076238,40.004423,41.548709,19.610027,17.850546,15.104648,10.999293,8.279368,8.077965,7.750456,7.55395,33.695585,41.106845,44.840882,45.71054,45.468207,44.380786,44.400247,21.831934,19.341934,16.011989,11.925423,10.345228,9.060492,7.488448,5.916405,31.308636,36.742332,41.4774,41.970987,39.396626,38.290915,41.298911,27.932282,23.407475,17.968209,13.780077,12.971459,12.571495,12.132585,13.274207,30.899017,36.601782,42.412377,46.344627,45.033691,41.98736,41.388467,23.324225,21.352242,17.347259,12.352849,9.995968,9.122968,9.057466,9.628257,34.14344,42.698283,46.881791,47.27251,44.038109,43.436633,42.055392,21.837461,19.616371,18.650621,12.093051,9.995968,9.75926,9.535894,9.535894
31.166318,39.512169,42.589456,42.811095,42.224548,42.057277,41.736073,19.129645,17.207363,13.764645,9.181937,6.528425,5.302851,4.392529,3.860274,28.674546,36.575502,39.505419,38.726548,35.675021,35.934358,34.426023,23.867028,21.081896,15.180843,11.346095,6.783136,5.818382,4.289683,3.710222,30.452828,38.074614,41.163359,42.692498,42.411529,40.395395,41.857642,19.835011,17.920317,14.965453,10.635397,7.853622,7.664262,7.347213,7.156984,33.626977,41.197651,45.029363,45.981568,45.780292,44.729321,44.704765,22.052182,19.43544,15.891432,11.569176,9.868898,8.615408,7.093574,5.57174,31.352887,37.05023,42.102555,42.830439,40.346655,39.194157,42.103759,28.534597,23.765717,18.020859,13.615135,12.793866,12.448482,11.976892,13.187743,31.002507,36.901506,42.808545,46.894514,45.603428,42.685934,42.100633,23.816895,21.719263,17.477474,12.180191,9.680384,8.766572,8.703163,9.314631,34.246978,43.005676,47.201087,47.671887,44.554893,43.97051,42.53597,22.233907,19.872061,18.629434,11.898575,9.680384,9.441451,9.210603,9.210603
31.813462,39.525801,42.038711,41.828145,41.013845,40.785205,18.685353,18.361551,17.082843,14.509598,10.904348,8.607564,7.265554,6.333223,5.833426,29.061345,36.299713,38.513697,36.984185,33.114773,33.072509,22.445145,21.298154,19.098394,14.571981,11.89926,8.088029,7.16371,5.862937,5.376605,30.73226,37.662256,40.241338,41.463309,40.972281,38.717132,19.377186,18.869259,17.620821,15.562952,12.197432,9.681152,9.440095,9.078146,8.860976,33.921479,40.807865,44.220302,44.81817,44.440657,43.233222,22.218917,21.106759,19.034062,16.408928,13.098378,11.913561,10.525944,8.788586,7.051228,31.16294,35.728567,39.419056,39.141215,36.268627,35.316959,28.522098,25.94914,22.227951,17.794857,14.323154,13.55619,12.976519,12.645211,13.558889,30.55827,35.614927,41.107982,44.534108,43.15781,39.68728,24.598915,21.702091,20.143813,16.918524,12.921329,11.035038,10.296414,10.224024,10.66088,33.802538,41.686179,45.830497,45.957547,42.336581,41.678826,21.642496,20.53215,18.774504,18.72038,12.733371,11.035038,10.805659,10.606925,10.606925
31.564991,39.520567,42.25017,42.205549,41.478695,41.273617,19.120603,18.65646,17.130652,14.223573,10.243028,7.809279,6.511974,5.588094,5.075835,28.912834,36.405602,38.894469,37.653165,34.09778,34.171315,23.662115,22.284473,19.85996,14.805754,11.686873,7.587016,6.647171,5.258887,4.736798,30.624972,37.820581,40.595348,41.935256,41.52488,39.361501,19.886343,19.240059,17.735812,15.333542,11.597689,8.979472,8.758264,8.413554,8.206728,33.808405,40.957523,44.530941,45.264857,44.955009,43.807649,22.720798,21.469754,19.188171,16.210236,12.511241,11.128513,9.792394,8.137786,6.483179,31.23587,36.236019,40.449385,40.557692,37.834385,36.805608,29.848582,26.941826,22.818376,17.88163,14.051311,13.263496,12.773779,12.38861,13.416388,30.728835,36.108909,41.760913,45.440385,44.096805,40.838612,25.772648,22.51407,20.748707,17.133133,12.636769,10.514919,9.709031,9.640089,10.143988,33.973181,42.1928,46.356735,46.615768,43.188302,42.558718,22.434544,21.185539,19.195911,18.685462,12.412851,10.514919,10.281872,10.070808,10.070808
31.367584,39.516408,42.418171,42.505391,41.848012,41.661654,41.383513,18.890762,17.168636,13.99633,9.717619,7.175052,5.913265,4.996098,4.473938,28.794843,36.48973,39.196987,38.184661,34.878766,35.044303,33.440253,23.06809,20.465014,14.991483,11.518133,7.188967,6.236788,4.778976,4.228479,30.539733,37.946368,40.876604,42.310212,41.963913,39.873444,41.445214,19.534655,17.827172,15.151279,11.121201,8.421996,8.216558,7.885545,7.686937,33.718569,41.076425,44.777739,45.619744,45.363656,44.264024,44.298232,21.758149,19.310609,16.052377,12.044768,10.504802,9.209598,7.620734,6.031871,31.293812,36.639184,41.267968,41.683065,39.07836,37.988322,41.029282,27.730502,23.287461,17.950571,13.835334,13.030954,12.612705,12.184744,13.303172,30.864346,36.501371,42.279658,46.160411,44.842825,41.753332,41.149886,23.159177,21.229287,17.303637,12.41069,10.101691,9.242363,9.176161,9.733324,34.108754,42.595303,46.774824,47.138716,43.864983,43.257781,41.894395,21.704649,19.530713,18.657719,12.158202,10.101691,9.865729,9.644869,9.644869
31.191289,39.512695,42.568205,42.773166,42.177831,42.008192,41.692331,19.100006,17.202558,13.79339,9.2484,6.608653,5.378586,4.467415,3.936412,28.689471,36.56486,39.467151,38.659315,35.576229,35.823927,34.303717,23.767902,21.005359,15.157349,11.36744,6.833488,5.870294,4.35039,3.774523,30.46361,38.058702,41.127781,42.645067,42.355993,40.330636,41.806471,19.797745,17.908761,14.988508,10.695672,7.924141,7.732786,7.414005,7.222736,33.638341,41.18261,44.998143,45.936676,45.728599,44.671591,44.654326,22.015701,19.419952,15.911401,11.628184,9.947796,8.68913,7.15898,5.628829,31.345557,36.999231,41.999006,42.688082,40.189295,39.044547,41.970447,28.434832,23.706379,18.012138,13.642456,12.823282,12.468858,12.00268,13.202065,30.985366,36.851861,42.742925,46.803433,45.509059,42.570224,41.982672,23.735291,21.658471,17.455905,12.20879,9.732657,8.825605,8.761848,9.366579,34.229829,42.95476,47.1482,47.605736,44.469295,43.882081,42.456369,22.168241,19.829709,18.632943,11.930787,9.732657,9.494092,9.264483,9.264483
31.813462,39.525801,42.038711,41.828145,41.013845,40.785205,18.685353,18.361551,17.082843,14.509598,10.904348,8.607564,7.265554,6.333223,5.833426,29.061345,36.299713,38.513697,36.984185,33.114773,33.072509,22.445145,21.298154,19.098394,14.571981,11.89926,8.088029,7.16371,5.862937,5.376605,30.73226,37.662256,40.241338,41.463309,40.972281,38.717132,19.377186,18.869259,17.620821,15.562952,12.197432,9.681152,9.440095,9.078146,8.860976,33.921479,40.807865,44.220302,44.81817,44.440657,43.233222,22.218917,21.106759,19.034062,16.408928,13.098378,11.913561,10.525944,8.788586,7.051228,31.16294,35.728567,39.419056,39.141215,36.268627,35.316959,28.522098,25.94914,22.227951,17.794857,14.323154,13.55619,12.976519,12.645211,13.558889,30.55827,35.614927,41.107982,44.534108,43.15781,39.68728,24.598915,21.702091,20.143813,16.918524,12.921329,11.035038,10.296414,10.224024,10.66088,33.802538,41.686179,45.830497,45.957547,42.336581,41.678826,21.642496,20.53215,18.774504,18.72038,12.733371,11.035038,10.805659,10.606925,10.606925
31.54002,39.520041,42.271421,42.243478,41.525412,41.322703,19.164346,18.686099,17.135457,14.194827,10.176565,7.729051,6.436239,5.513208,4.999697,28.897908,36.416244,38.932736,37.720398,34.196572,34.281746,23.784421,22.383598,19.936497,14.829248,11.665528,7.536663,6.595259,5.198179,4.672497,30.614189,37.836492,40.630926,41.982687,41.580417,39.42626,19.937514,19.277325,17.747369,15.310487,11.537415,8.908953,8.68974,8.346763,8.140976,33.797041,40.972564,44.56216,45.309749,45.006702,43.865379,22.771238,21.506235,19.203659,16.190267,12.452234,11.049615,9.718672,8.072381,6.426089,31.243199,36.287019,40.552933,40.700048,37.991744,36.955219,29.981895,27.041591,22.877714,17.890351,14.02399,13.23408,12.753404,12.362822,13.402066,30.745977,36.158554,41.826532,45.531467,44.191174,40.954322,25.890608,22.595674,20.809499,17.154701,12.608171,10.462647,9.649999,9.581404,10.09204,33.99033,42.243715,46.409622,46.681919,43.2739,42.647147,22.514146,21.251205,19.238262,18.681952,12.380638,10.462647,10.229231,10.016928,10.016928
31.390904,39.5169,42.398325,42.469971,41.804384,41.615816,41.342663,18.863084,17.164149,14.023174,9.779685,7.249973,5.98399,5.06603,4.54504,28.808781,36.479792,39.16125,38.121876,34.786509,34.941177,33.326037,22.975522,20.393539,14.969543,11.538066,7.235988,6.285266,4.835668,4.288526,30.549802,37.931509,40.84338,42.265919,41.91205,39.812968,41.397429,19.499855,17.816379,15.17281,11.177488,8.487851,8.28055,7.947919,7.74834,33.729182,41.062379,44.748585,45.577821,45.315383,44.210113,44.251129,21.724081,19.296145,16.071025,12.099873,10.578481,9.278443,7.681814,6.085184,31.286967,36.591558,41.171269,41.550125,38.931409,37.848608,40.904787,27.637336,23.232048,17.942427,13.860847,13.058424,12.631733,12.208826,13.316546,30.848338,36.45501,42.218379,46.075355,44.754697,41.645276,41.039728,23.08297,21.172516,17.283495,12.437397,10.150505,9.297491,9.230965,9.781835,34.092739,42.547756,46.725435,47.07694,43.785047,43.1752,41.820059,21.643326,19.491163,18.660996,12.188283,10.150505,9.914888,9.695185,9.695185
31.190916,39.512687,42.568522,42.773733,42.17853,42.008926,41.692985,19.10045,17.20263,13.79296,9.247406,6.607453,5.377453,4.466294,3.935273,28.689248,36.56502,39.467723,38.660321,35.577707,35.825579,34.305547,23.769385,21.006504,15.1577,11.367121,6.832735,5.869517,4.349482,3.773561,30.463449,38.05894,41.128313,42.645777,42.356824,40.331605,41.807237,19.798303,17.908933,14.988163,10.69477,7.923086,7.731761,7.413005,7.221752,33.638171,41.182835,44.99861,45.937348,45.729372,44.672455,44.65508,22.016247,19.420184,15.911102,11.627301,9.946615,8.688027,7.158001,5.627975,31.345667,36.999994,42.000555,42.690212,40.19165,39.046785,41.972442,28.436324,23.707266,18.012269,13.642047,12.822842,12.468553,12.002294,13.201851,30.985622,36.852604,42.743907,46.804795,45.510471,42.571956,41.984437,23.736512,21.65938,17.456228,12.208362,9.731875,8.824721,8.76097,9.365802,34.230085,42.955522,47.148991,47.606725,44.470575,43.883404,42.45756,22.169223,19.830343,18.632891,11.930305,9.731875,9.493304,9.263677,9.263677
31.788488,39.525275,42.059965,41.866078,41.060568,40.834296,18.7291,18.391192,17.087648,14.480849,10.837878,8.527328,7.189811,6.258329,5.757281,29.046418,36.310356,38.551969,37.051425,33.213575,33.182951,22.567463,21.397289,19.17494,14.595478,11.877913,8.037672,7.111792,5.802224,5.312298,30.721476,37.678169,40.27692,41.510745,41.027823,38.781898,19.428362,18.906529,17.632378,15.539894,12.137152,9.610625,9.371564,9.011347,8.795217,33.910114,40.822907,44.251525,44.863067,44.492355,43.290958,22.269362,21.143244,19.049551,16.388957,13.039365,11.834656,10.452215,8.723174,6.994133,31.17027,35.779572,39.522615,39.283586,36.426002,35.466584,28.655424,26.048915,22.287295,17.803579,14.295831,13.526771,12.956142,12.61942,13.544567,30.575413,35.664578,41.173608,44.625198,43.252189,39.803001,24.716887,21.783703,20.204611,16.940094,12.892728,10.98276,10.237375,10.165332,10.608927,33.819689,41.7371,45.88339,46.023705,42.422188,41.767264,21.722105,20.597823,18.81686,18.716871,12.701155,10.98276,10.753013,10.55304,10.55304
31.514488,39.519503,42.29315,42.282258,41.573178,41.37289,19.20907,18.716403,17.14037,14.165437,10.108611,7.647022,6.358804,5.436641,4.921849,28.882648,36.427125,38.971863,37.78914,34.297582,34.394655,23.909473,22.484948,20.014753,14.853269,11.643703,7.485181,6.542181,5.136109,4.606753,30.603165,37.852761,40.667303,42.031183,41.6372,39.492473,19.989833,19.315427,17.759185,15.286913,11.475787,8.836851,8.619678,8.278472,8.073748,33.785422,40.987942,44.59408,45.355649,45.059555,43.924405,22.822809,21.543535,19.219495,16.16985,12.391902,10.968947,9.643295,8.005507,6.367719,31.250693,36.339163,40.658806,40.8456,38.152635,37.108186,30.118199,27.143596,22.938384,17.899268,13.996057,13.204004,12.732571,12.336454,13.387424,30.763503,36.209314,41.893625,45.624592,44.287662,41.072628,26.011217,22.67911,20.871656,17.176753,12.578931,10.409201,9.589642,9.521401,10.038926,34.007865,42.295774,46.463696,46.749555,43.361419,42.737561,22.595533,21.318345,19.281564,18.678364,12.347703,10.409201,10.175408,9.961838,9.961838
31.363723,39.516327,42.421457,42.511256,41.855236,41.669245,41.390277,18.895346,17.169379,13.991885,9.707341,7.162645,5.901553,4.984517,4.462164,28.792535,36.491376,39.202904,38.195058,34.894044,35.06138,33.459167,23.083419,20.47685,14.995116,11.514832,7.18118,6.22876,4.769588,4.218535,30.538066,37.948828,40.882106,42.317547,41.972502,39.883458,41.453128,19.540418,17.828959,15.147714,11.11188,8.411091,8.205961,7.875216,7.676769,33.716812,41.078751,44.782567,45.626686,45.37165,44.272952,44.306032,21.763791,19.313004,16.049289,12.035643,10.492601,9.198197,7.61062,6.023042,31.294945,36.647071,41.283981,41.705079,39.102695,38.011458,41.049897,27.74593,23.296637,17.95192,13.831109,13.026405,12.609554,12.180756,13.300958,30.866997,36.509049,42.289806,46.174497,44.857418,41.771226,41.168128,23.171796,21.238688,17.306972,12.406268,10.093607,9.233235,9.167086,9.72529,34.111406,42.603177,46.783003,47.148946,43.87822,43.271456,41.906705,21.714803,19.537263,18.657176,12.15322,10.093607,9.857588,9.636537,9.636537
31.242695,39.513777,42.524456,42.695086,42.081659,41.907145,41.602283,19.038993,17.192667,13.852565,9.385219,6.773808,5.534492,4.621573,4.093149,28.720197,36.542953,39.388374,38.520912,35.372857,35.596598,34.051941,23.563845,20.8478,15.108984,11.411381,6.937141,5.977159,4.475361,3.906891,30.485807,38.025947,41.054541,42.547427,42.241667,40.197324,41.701133,19.721031,17.88497,15.03597,10.819751,8.06931,7.873848,7.5515,7.358092,33.661735,41.151648,44.933876,45.844262,45.622186,44.552749,44.550493,21.940602,19.388069,15.952508,11.749655,10.110212,8.840893,7.293622,5.746351,31.330469,36.894245,41.785844,42.395031,39.865359,38.736564,41.696014,28.229457,23.584227,17.994186,13.698697,12.883837,12.510802,12.055768,13.231547,30.950078,36.749662,42.607842,46.615935,45.314793,42.332028,41.739841,23.567303,21.533326,17.411506,12.267662,9.840263,8.947127,8.882657,9.473518,34.194525,42.849947,47.039328,47.469558,44.293084,43.700042,42.292504,22.033063,19.742526,18.640168,11.997099,9.840263,9.602457,9.375399,9.375399
31.814591,39.525825,42.037751,41.826432,41.011735,40.782987,18.683377,18.360212,17.082626,14.510897,10.907351,8.611189,7.268976,6.336606,5.836867,29.06202,36.299232,38.511968,36.981147,33.110309,33.067519,22.439619,21.293675,19.094936,14.57092,11.900225,8.090304,7.166055,5.86568,5.379511,30.732747,37.661537,40.239731,41.461166,40.969772,38.714206,19.374874,18.867576,17.620298,15.563994,12.200156,9.684338,9.443191,9.081164,8.863947,33.921993,40.807185,44.218892,44.816142,44.438321,43.230614,22.216638,21.105111,19.033362,16.40983,13.101044,11.917126,10.529275,8.791541,7.053807,31.162609,35.726263,39.414377,39.134782,36.261516,35.310199,28.516075,25.944632,22.22527,17.794463,14.324389,13.557519,12.97744,12.646377,13.559537,30.557495,35.612684,41.105016,44.529992,43.153546,39.682051,24.593584,21.698404,20.141066,16.917549,12.922621,11.0374,10.299081,10.226675,10.663227,33.801763,41.683879,45.828108,45.954558,42.332713,41.67483,21.638899,20.529183,18.77259,18.720539,12.734826,11.0374,10.808038,10.60936,10.60936
31.616053,39.521642,42.206714,42.127991,41.383167,41.173247,19.031158,18.595856,17.120827,14.282352,10.378931,7.973329,6.666837,5.74122,5.231522,28.943353,36.383842,38.816219,37.515688,33.895769,33.945508,23.412025,22.081782,19.703456,14.757713,11.730519,7.689975,6.753321,5.38302,4.86828,30.64702,37.788045,40.522598,41.83827,41.41132,39.229082,19.78171,19.163859,17.712181,15.380687,11.720938,9.123669,8.898382,8.550129,8.341178,33.831642,40.926768,44.467104,45.173062,44.849309,43.689603,22.617661,21.395158,19.156501,16.251068,12.631899,11.289843,9.94314,8.271527,6.599914,31.220883,36.131737,40.23765,40.266602,37.512618,36.499687,29.575987,26.737826,22.697042,17.863798,14.107175,13.323645,12.815443,12.441342,13.445672,30.693783,36.007395,41.626734,45.254143,43.903839,40.602011,25.531443,22.347206,20.6244,17.08903,12.695247,10.621805,9.82974,9.760089,10.25021,33.938113,42.088688,46.248592,46.480502,43.013271,42.377898,22.271776,21.051266,19.109311,18.692637,12.478718,10.621805,10.389511,10.180981,10.180981
31.314871,39.515298,42.463032,42.585457,41.946629,41.765271,41.475851,18.953328,17.178779,13.93565,9.57732,7.005695,5.753393,4.838019,4.313215,28.763336,36.512194,39.277767,38.326586,35.087312,35.277415,33.698434,23.277338,20.62658,15.041078,11.473075,7.082676,6.127204,4.650826,4.092743,30.516972,37.979957,40.951708,42.410336,42.081147,40.010147,41.553232,19.613321,17.851567,15.10261,10.993965,8.273134,8.071907,7.744552,7.548138,33.694581,41.108175,44.843641,45.714508,45.472776,44.385889,44.404706,21.835159,19.343303,16.010224,11.920207,10.338254,9.053975,7.482667,5.911359,31.309284,36.74684,41.486553,41.983571,39.410536,38.304139,41.310696,27.941101,23.41272,17.96898,13.777662,12.968859,12.569694,12.130306,13.272941,30.900532,36.60617,42.418178,46.352679,45.042033,41.997588,41.398894,23.331438,21.357616,17.349166,12.350321,9.991347,9.11775,9.052279,9.623665,34.144956,42.702783,46.886466,47.278357,44.045676,43.44445,42.062429,21.843266,19.620115,18.650311,12.090203,9.991347,9.754607,9.531131,9.531131
31.266949,39.514288,42.503816,42.658247,42.036285,41.859471,41.559797,19.010207,17.188,13.880484,9.449771,6.851731,5.60805,4.694306,4.167099,28.734693,36.532617,39.351206,38.455611,35.276904,35.489341,33.93315,23.467569,20.773463,15.086165,11.432112,6.986046,6.02758,4.534324,3.969344,30.496279,38.010493,41.019985,42.50136,42.187727,40.134426,41.651433,19.684837,17.873746,15.058364,10.878293,8.137802,7.940403,7.616372,7.421954,33.672772,41.137039,44.903554,45.80066,45.571979,44.496678,44.501503,21.905169,19.373026,15.971903,11.806966,10.186842,8.912496,7.357148,5.8018,31.32335,36.844712,41.685272,42.256766,39.712523,38.591254,41.566533,28.132559,23.526595,17.985716,13.725232,12.912407,12.530592,12.080815,13.245456,30.933429,36.701444,42.544108,46.527472,45.223136,42.219644,41.625271,23.488044,21.474281,17.390557,12.295438,9.891033,9.004462,8.939656,9.523972,34.177868,42.800495,46.987961,47.405308,44.209946,43.614154,42.215191,21.969284,19.701391,18.643576,12.028385,9.891033,9.653585,9.427731,9.427731
31.814591,39.525825,42.037751,41.826432,41.011735,40.782987,18.683377,18.360212,17.082626,14.510897,10.907351,8.611189,7.268976,6.336606,5.836867,29.06202,36.299232,38.511968,36.981147,33.110309,33.067519,22.439619,21.293675,19.094936,14.57092,11.900225,8.090304,7.166055,5.86568,5.379511,30.732747,37.661537,40.239731,41.461166,40.969772,38.714206,19.374874,18.867576,17.620298,15.563994,12.200156,9.684338,9.443191,9.081164,8.863947,33.921993,40.807185,44.218892,44.816142,44.438321,43.230614,22.216638,21.105111,19.033362,16.40983,13.101044,11.917126,10.529275,8.791541,7.053807,31.162609,35.726263,39.414377,39.134782,36.261516,35.310199,28.516075,25.944632,22.22527,17.794463,14.324389,13.557519,12.97744,12.646377,13.559537,30.557495,35.612684,41.105016,44.529992,43.153546,39.682051,24.593584,21.698404,20.141066,16.917549,12.922621,11.0374,10.299081,10.226675,10.663227,33.801763,41.683879,45.828108,45.954558,42.332713,41.67483,21.638899,20.529183,18.77259,18.720539,12.734826,11.0374,10.808038,10.60936,10.60936
31.564274,39.520552,42.25078,42.206639,41.480037,41.275028,41.03897,18.657312,17.13079,14.222747,10.241118,7.806973,6.509797,5.585941,5.073646,28.912405,36.405908,38.895568,37.655098,34.100619,34.174489,32.476901,22.287322,19.86216,14.806429,11.686259,7.585568,6.645679,5.257142,4.73495,30.624662,37.821038,40.596371,41.93662,41.526477,39.363362,41.042166,19.241131,17.736144,15.33288,11.595957,8.977445,8.756295,8.411635,8.204838,33.808079,40.957955,44.531838,45.266147,44.956495,43.809308,43.900943,21.470803,19.188616,16.209662,12.509545,11.126245,9.790275,8.135906,6.481538,31.236081,36.237485,40.452361,40.561783,37.838908,36.809909,39.979239,26.944693,22.820081,17.881881,14.050525,13.26265,12.773194,12.387869,13.415976,30.729327,36.110336,41.762799,45.443003,44.099517,40.841938,40.22076,22.516415,20.750454,17.133753,12.635947,10.513416,9.707335,9.638403,10.142495,33.973674,42.194263,46.358255,46.617669,43.190762,42.561259,41.267411,21.187427,19.197128,18.685361,12.411925,10.513416,10.280359,10.069259,10.069259
