21 Mar 07:00,21 Mar 08:00,21 Mar 09:00,21 Mar 10:00,21 Mar 11:00,21 Mar 12:00,21 Mar 13:00,21 Mar 14:00,21 Mar 15:00,21 Mar 16:00,21 Mar 17:00,21 Mar 18:00,21 Jun 04:00,21 Jun 05:00,21 Jun 06:00,21 Jun 07:00,21 Jun 08:00,21 Jun 09:00,21 Jun 10:00,21 Jun 11:00,21 Jun 12:00,21 Jun 13:00,21 Jun 14:00,21 Jun 15:00,21 Jun 16:00,21 Jun 17:00,21 Jun 18:00,21 Jun 19:00,21 Jun 20:00,21 Jun 21:00,21 Sep 07:00,21 Sep 08:00,21 Sep 09:00,21 Sep 10:00,21 Sep 11:00,21 Sep 12:00,21 Sep 13:00,21 Sep 14:00,21 Sep 15:00,21 Sep 16:00,21 Sep 17:00,21 Sep 18:00,21 Dec 09:00,21 Dec 10:00,21 Dec 11:00,21 Dec 12:00,21 Dec 13:00,21 Dec 14:00,21 Dec 15:00
0.050743,0.17248,0.314036,0.437248,0.516599,0.544858,0.532769,0.475512,0.371341,0.228531,0.095619,0.025792,0,0.045856,0.112621,0.196009,0.254226,0.288261,0.292873,0.319635,0.361973,0.342242,0.294248,0.283994,0.283957,0.205525,0.13016,0.068498,0.02295,0.004818,0.067386,0.207257,0.317532,0.373738,0.40668,0.403301,0.366683,0.299806,0.24762,0.170619,0.069604,0.01875,0,0.032615,0.067418,0.08787,0.079056,0.059776,0.025981
0.050743,0.17248,0.314036,0.437248,0.516599,0.544858,0.532769,0.475512,0.371341,0.228531,0.095619,0.025792,0,0.045856,0.112621,0.196009,0.254226,0.288261,0.292873,0.319635,0.361973,0.342242,0.294248,0.283994,0.283957,0.205525,0.13016,0.068498,0.02295,0.004818,0.067386,0.207257,0.317532,0.373738,0.40668,0.403301,0.366683,0.299806,0.24762,0.170619,0.069604,0.01875,0,0.032615,0.067418,0.08787,0.079056,0.059776,0.025981
0.050773,0.172563,0.314171,0.437421,0.516793,0.545052,0.532943,0.475631,0.371357,0.228379,0.095285,0.025637,0,0.045967,0.112816,0.196283,0.254493,0.288586,0.293228,0.319992,0.362352,0.342606,0.294542,0.284165,0.283848,0.205205,0.129766,0.068446,0.023025,0.004831,0.067443,0.207352,0.31768,0.373927,0.4069,0.403514,0.366845,0.299915,0.247641,0.170516,0.069401,0.018604,0,0.03272,0.067596,0.088045,0.079204,0.059873,0.026022
0.050583,0.172217,0.313734,0.43691,0.516195,0.544351,0.532095,0.47458,0.370167,0.227553,0.095146,0.025723,0,0.045273,0.111817,0.195219,0.253559,0.287682,0.292327,0.319094,0.361399,0.34161,0.29356,0.2833,0.283357,0.205135,0.129908,0.068396,0.022925,0.004807,0.067196,0.206985,0.317221,0.373382,0.406241,0.402745,0.365965,0.298984,0.246481,0.169864,0.069312,0.018667,0,0.032463,0.067155,0.087539,0.078647,0.059322,0.025832
0.050325,0.17168,0.313027,0.436109,0.515337,0.543463,0.5312,0.473712,0.36937,0.226849,0.094634,0.025457,0,0.044589,0.110618,0.193659,0.252091,0.286129,0.290732,0.317532,0.359753,0.339957,0.292011,0.281872,0.282198,0.204155,0.128996,0.067635,0.022637,0.004751,0.066855,0.206404,0.316473,0.372529,0.405281,0.401773,0.365085,0.29818,0.245612,0.169043,0.068751,0.01847,0,0.032072,0.066488,0.086822,0.077983,0.058809,0.025576
0.049541,0.17017,0.311148,0.434052,0.513159,0.541196,0.52887,0.471374,0.367101,0.224672,0.092834,0.024556,0,0.042118,0.106603,0.188909,0.247864,0.281981,0.286605,0.313549,0.355578,0.335747,0.288015,0.278091,0.278902,0.201184,0.126193,0.065636,0.021941,0.004609,0.065864,0.204793,0.314508,0.37035,0.402851,0.399287,0.362773,0.296052,0.243211,0.166666,0.067014,0.01777,0,0.03111,0.064842,0.085029,0.076303,0.057486,0.024906
0.050325,0.17168,0.313027,0.436109,0.515337,0.543463,0.5312,0.473712,0.36937,0.226849,0.094634,0.025457,0,0.044589,0.110618,0.193659,0.252091,0.286129,0.290732,0.317532,0.359753,0.339957,0.292011,0.281872,0.282198,0.204155,0.128996,0.067635,0.022637,0.004751,0.066855,0.206404,0.316473,0.372529,0.405281,0.401773,0.365085,0.29818,0.245612,0.169043,0.068751,0.01847,0,0.032072,0.066488,0.086822,0.077983,0.058809,0.025576
0.049061,0.169437,0.310445,0.433434,0.512588,0.540638,0.528296,0.47078,0.366501,0.224111,0.092439,0.024361,0,0.033864,0.102961,0.18528,0.245211,0.280225,0.285294,0.312505,0.354617,0.334839,0.287175,0.277327,0.278298,0.200715,0.125804,0.065385,0.021885,0.004589,0.065333,0.204056,0.313815,0.369725,0.402245,0.398694,0.362202,0.295558,0.242676,0.166206,0.066741,0.017633,0,0.030853,0.064463,0.084641,0.075941,0.057203,0.024776
0.049411,0.169751,0.310533,0.43336,0.512441,0.540486,0.528179,0.470719,0.366497,0.224086,0.092299,0.024171,0,0.042135,0.105997,0.187355,0.246149,0.280124,0.284715,0.311798,0.353735,0.33393,0.286391,0.276647,0.277776,0.200237,0.125301,0.064818,0.02153,0.004524,0.065608,0.204316,0.313842,0.369586,0.401992,0.39846,0.362096,0.295319,0.242418,0.165823,0.06637,0.017528,0,0.030844,0.064291,0.084344,0.075668,0.056978,0.024565
0.049669,0.170453,0.311535,0.434499,0.513642,0.541698,0.529376,0.471864,0.367549,0.225069,0.093133,0.024719,0,0.042407,0.107131,0.189659,0.248605,0.282837,0.287526,0.314471,0.356572,0.336757,0.288963,0.278965,0.279607,0.201775,0.126733,0.066084,0.022143,0.004647,0.066046,0.205102,0.314921,0.370831,0.403401,0.399845,0.363272,0.296521,0.24372,0.167161,0.067363,0.01789,0,0.031328,0.065231,0.085458,0.0767,0.057796,0.025069
0.050778,0.17258,0.31419,0.437431,0.516789,0.545041,0.532939,0.475661,0.371467,0.228642,0.09571,0.025853,0,0.045829,0.112675,0.196191,0.254443,0.28857,0.293223,0.319992,0.36236,0.342635,0.294621,0.284349,0.284265,0.205813,0.130458,0.068782,0.02304,0.004831,0.067431,0.207371,0.317698,0.373933,0.406894,0.403503,0.366847,0.299981,0.247808,0.170816,0.069749,0.018793,0,0.032721,0.067595,0.088046,0.079214,0.059896,0.026035
0.04822,0.166921,0.306664,0.428985,0.507789,0.535714,0.523374,0.466032,0.362107,0.219942,0.088804,0.022074,0,0.03955,0.100723,0.178995,0.237365,0.270169,0.273983,0.301318,0.342447,0.322591,0.276027,0.267259,0.270191,0.194022,0.119696,0.06004,0.019121,0.004042,0.06373,0.201201,0.309688,0.364799,0.396531,0.393001,0.357356,0.290574,0.237253,0.160596,0.062513,0.016073,0,0.02919,0.060995,0.080253,0.071857,0.053942,0.022598
0.046655,0.163715,0.302717,0.42482,0.503541,0.531431,0.519062,0.461788,0.35808,0.21616,0.085733,0.020211,0,0.028274,0.091123,0.166209,0.225069,0.258558,0.262755,0.291218,0.332203,0.312689,0.267228,0.259547,0.264272,0.189508,0.115963,0.05716,0.017417,0.003662,0.061513,0.197765,0.305533,0.360307,0.391599,0.388138,0.353096,0.286488,0.232853,0.156301,0.059466,0.014831,0,0.027768,0.058242,0.076828,0.068668,0.051407,0.020953
0.009292,0.025176,0.192344,0.403361,0.486068,0.516785,0.506226,0.450424,0.34814,0.207005,0.091294,0.014971,0,0.012969,0.02761,0.046876,0.058705,0.083921,0.177635,0.246378,0.294915,0.281039,0.24121,0.237747,0.248145,0.177408,0.105947,0.049374,0.012863,0.002641,0.013666,0.029148,0.246111,0.338417,0.372214,0.372014,0.340744,0.275271,0.221552,0.145265,0.066652,0.011394,0,0.021936,0.048454,0.066088,0.059401,0.044468,0.016463
0.045254,0.160968,0.299513,0.421586,0.500335,0.528279,0.515975,0.458864,0.35547,0.21395,0.097335,0.019,0,0.019816,0.056978,0.147741,0.213691,0.248749,0.253382,0.282617,0.323363,0.304333,0.260167,0.253714,0.260172,0.186621,0.113566,0.055149,0.016099,0.003371,0.05956,0.194854,0.302189,0.356821,0.387838,0.384522,0.350069,0.283589,0.229945,0.153656,0.072749,0.014037,0,0.026763,0.056261,0.074329,0.066375,0.049607,0.019718
0.01149,0.103563,0.288378,0.412735,0.493389,0.522581,0.511005,0.454357,0.351313,0.210056,0.094205,0.017006,0,0.015051,0.032887,0.058225,0.077737,0.186034,0.229062,0.266728,0.311093,0.29432,0.25185,0.246502,0.254627,0.182148,0.109694,0.052221,0.014757,0.003056,0.017146,0.166519,0.291263,0.347959,0.380349,0.378412,0.345275,0.279221,0.225343,0.149313,0.069787,0.012714,0,0.024058,0.052097,0.07014,0.062763,0.046878,0.018221
0.048554,0.167893,0.308098,0.430648,0.509561,0.537515,0.525163,0.467755,0.363723,0.221522,0.090246,0.022963,0,0.039651,0.101624,0.181343,0.240249,0.273905,0.278274,0.305616,0.347174,0.327379,0.280412,0.271278,0.273561,0.19687,0.122376,0.062454,0.020238,0.004254,0.064341,0.202298,0.311251,0.366643,0.398654,0.395097,0.359115,0.292446,0.239305,0.16276,0.064181,0.016697,0,0.02977,0.062232,0.081854,0.073345,0.055138,0.023426
0.048911,0.168767,0.309288,0.431982,0.510973,0.538962,0.526624,0.469186,0.365062,0.222792,0.091331,0.023674,0,0.040553,0.103516,0.184406,0.243463,0.277375,0.2819,0.309043,0.35081,0.33097,0.283611,0.274078,0.275679,0.198497,0.123732,0.063544,0.020985,0.004416,0.06495,0.203262,0.312533,0.368114,0.400339,0.396776,0.360558,0.293904,0.240879,0.16436,0.065361,0.017157,0,0.030217,0.063194,0.08312,0.074529,0.056089,0.024089
0.048933,0.169154,0.310058,0.432986,0.512105,0.540137,0.527789,0.47029,0.366053,0.223714,0.09214,0.024198,0,0.033575,0.102433,0.18453,0.244471,0.27937,0.284373,0.311583,0.353623,0.333828,0.286227,0.276453,0.277592,0.200124,0.125265,0.064937,0.021684,0.00455,0.06515,0.203747,0.313403,0.369244,0.401694,0.398135,0.361704,0.295089,0.242168,0.165711,0.066392,0.017514,0,0.030634,0.064074,0.084212,0.075544,0.056893,0.024613
0.029547,0.158783,0.298903,0.42249,0.502251,0.530741,0.518677,0.461546,0.357947,0.216358,0.099636,0.02045,0,0.019071,0.04294,0.079289,0.175708,0.247436,0.257837,0.289823,0.332597,0.313853,0.268472,0.260814,0.265733,0.190802,0.117111,0.058271,0.018164,0.003782,0.04659,0.192977,0.302035,0.358239,0.390543,0.387652,0.35276,0.28651,0.2331,0.157081,0.075483,0.015019,0,0.02681,0.057313,0.076487,0.06849,0.051373,0.021276
0.04551,0.162622,0.302505,0.425434,0.504712,0.532918,0.520706,0.463468,0.359762,0.21807,0.101013,0.02128,0,0.021032,0.048949,0.146964,0.218857,0.257157,0.26466,0.294818,0.337114,0.318055,0.27224,0.264211,0.268433,0.192983,0.119001,0.059727,0.018835,0.003925,0.060548,0.196851,0.305572,0.36121,0.393229,0.390022,0.354741,0.288393,0.235123,0.159025,0.076828,0.015585,0,0.027858,0.058968,0.078208,0.070022,0.052556,0.021929
0.047107,0.16567,0.306077,0.429048,0.508261,0.536365,0.524052,0.466633,0.362581,0.220467,0.089559,0.022625,0,0.023863,0.06573,0.162713,0.230514,0.268146,0.274769,0.303402,0.345525,0.326,0.279151,0.270117,0.272651,0.196126,0.121736,0.062096,0.020339,0.004255,0.062755,0.200075,0.309302,0.365088,0.397346,0.393937,0.358021,0.291557,0.238351,0.162009,0.063801,0.016464,0,0.02908,0.061325,0.081091,0.07266,0.054622,0.023293
0.04687,0.165125,0.305331,0.428194,0.507342,0.535417,0.523096,0.465703,0.361721,0.219678,0.088924,0.022266,0,0.023366,0.064774,0.161283,0.229077,0.266458,0.27293,0.301558,0.343508,0.323932,0.277206,0.268312,0.271167,0.194881,0.120604,0.061139,0.019886,0.004169,0.062402,0.199478,0.308502,0.364161,0.396287,0.392869,0.357077,0.290633,0.237345,0.161002,0.063069,0.016205,0,0.028694,0.060609,0.080265,0.071893,0.054019,0.022946
0.009597,0.026102,0.193795,0.40512,0.487906,0.518494,0.507703,0.451547,0.348876,0.207835,0.092367,0.015816,0,0.013567,0.028995,0.049603,0.06249,0.089652,0.185719,0.253796,0.301402,0.28656,0.245719,0.241521,0.250998,0.179447,0.107485,0.050547,0.013769,0.002832,0.014276,0.030212,0.247735,0.340418,0.374473,0.374029,0.34214,0.276459,0.222538,0.146632,0.067903,0.011927,0,0.022261,0.049318,0.067344,0.060457,0.045185,0.017183
0.04867,0.168183,0.308497,0.431099,0.510039,0.53801,0.525664,0.468247,0.364184,0.221963,0.090627,0.023216,0,0.039948,0.102244,0.18235,0.241308,0.27507,0.279518,0.306809,0.348457,0.328651,0.28154,0.272257,0.274292,0.19742,0.122826,0.062812,0.020504,0.004312,0.064547,0.202619,0.311681,0.367141,0.399232,0.395675,0.35961,0.292952,0.239851,0.163317,0.064594,0.016859,0,0.02991,0.062548,0.082286,0.07375,0.055465,0.023664
0.012088,0.105202,0.290754,0.415479,0.496286,0.525488,0.513869,0.457092,0.353848,0.212484,0.096364,0.018399,0,0.016252,0.035606,0.0633,0.084213,0.194299,0.238658,0.275725,0.320113,0.302668,0.258882,0.25245,0.259156,0.185488,0.112367,0.054322,0.01625,0.003375,0.018252,0.168361,0.293866,0.351032,0.383873,0.381832,0.348088,0.282037,0.228337,0.152376,0.072085,0.013629,0,0.024722,0.05371,0.072438,0.064897,0.048591,0.019524
0.050136,0.171317,0.312588,0.435648,0.514861,0.542973,0.530698,0.47321,0.368891,0.226411,0.094304,0.02526,0,0.043881,0.109352,0.192126,0.250788,0.284973,0.289653,0.316543,0.358736,0.338951,0.291085,0.281037,0.281558,0.203639,0.128546,0.067282,0.022478,0.004715,0.066609,0.206017,0.316016,0.372037,0.404739,0.401227,0.364587,0.297712,0.245106,0.168555,0.068418,0.018341,0,0.031859,0.066111,0.086402,0.077589,0.058498,0.025407
0.051778,0.17456,0.316747,0.440329,0.519932,0.548373,0.536465,0.479466,0.37576,0.246846,0.133251,0.026783,0,0.047653,0.115721,0.199978,0.258244,0.292723,0.297547,0.324372,0.366933,0.347378,0.299501,0.289479,0.289642,0.210851,0.137011,0.081876,0.02373,0.004952,0.06861,0.209495,0.320367,0.376953,0.410256,0.40703,0.370384,0.303331,0.2524,0.187271,0.093544,0.019779,0,0.034006,0.069629,0.090181,0.081289,0.061625,0.026756
0.051778,0.17456,0.316747,0.440329,0.519932,0.548373,0.536465,0.479466,0.37576,0.246846,0.133251,0.026783,0,0.047653,0.115721,0.199978,0.258244,0.292723,0.297547,0.324372,0.366933,0.347378,0.299501,0.289479,0.289642,0.210851,0.137011,0.081876,0.02373,0.004952,0.06861,0.209495,0.320367,0.376953,0.410256,0.40703,0.370384,0.303331,0.2524,0.187271,0.093544,0.019779,0,0.034006,0.069629,0.090181,0.081289,0.061625,0.026756
0.048493,0.167859,0.308114,0.430635,0.509267,0.536393,0.522167,0.461123,0.262822,0.056836,0.040393,0.020905,0,0.043035,0.106708,0.186807,0.244624,0.276422,0.279429,0.305005,0.343487,0.317507,0.260041,0.199643,0.094669,0.063143,0.048335,0.035707,0.019558,0.004255,0.064756,0.202286,0.311289,0.366601,0.398152,0.393446,0.355468,0.284295,0.150104,0.063368,0.040096,0.014567,0,0.029569,0.061767,0.081003,0.071828,0.053065,0.022412
0.051844,0.174701,0.316932,0.440536,0.520146,0.548583,0.536665,0.479651,0.375929,0.247001,0.133373,0.026808,0,0.047725,0.11586,0.200167,0.258452,0.29296,0.297795,0.324624,0.367189,0.347634,0.299755,0.289735,0.289908,0.21112,0.137328,0.082209,0.023781,0.004959,0.068684,0.209646,0.32056,0.377165,0.410477,0.407245,0.370579,0.303493,0.252582,0.18743,0.093652,0.019823,0,0.034087,0.069747,0.090297,0.081393,0.061703,0.026787
0.048191,0.16706,0.306989,0.429321,0.507779,0.534713,0.52025,0.458973,0.260554,0.054479,0.038262,0.019888,0,0.042614,0.105628,0.184768,0.242382,0.273502,0.275847,0.300957,0.338092,0.310608,0.252063,0.191046,0.087006,0.058064,0.045163,0.033862,0.018494,0.004049,0.064206,0.201397,0.31006,0.365111,0.396282,0.391386,0.35351,0.281988,0.147419,0.060496,0.038011,0.013833,0,0.029201,0.060814,0.079575,0.070428,0.051864,0.021469
0.047298,0.165193,0.304133,0.425014,0.500778,0.522445,0.226509,0.11607,0.054683,0.045292,0.034405,0.019194,0,0.040865,0.102663,0.1809,0.238268,0.268476,0.269571,0.292864,0.326481,0.295478,0.236485,0.178702,0.079355,0.054413,0.043452,0.033397,0.018072,0.003923,0.062983,0.199331,0.306884,0.360148,0.387623,0.338295,0.176069,0.0643,0.059597,0.052353,0.034986,0.01317,0,0.026877,0.055301,0.066375,0.046268,0.03379,0.019418
0.047683,0.165973,0.305494,0.427511,0.505597,0.532,0.516733,0.45459,0.256148,0.051121,0.03625,0.01923,0,0.041627,0.103864,0.182293,0.239849,0.270422,0.27218,0.296517,0.331354,0.299501,0.203968,0.11702,0.079874,0.054734,0.04285,0.032062,0.017817,0.003918,0.063512,0.200211,0.308451,0.363111,0.39368,0.388146,0.349787,0.277507,0.142657,0.056971,0.036158,0.013298,0,0.028407,0.059303,0.077717,0.068525,0.05025,0.020628
0.05156,0.174095,0.316113,0.439604,0.519162,0.547592,0.535699,0.478744,0.375109,0.246278,0.132837,0.026606,0,0.047298,0.115058,0.199049,0.257289,0.291598,0.296342,0.323153,0.365648,0.346075,0.298244,0.288269,0.288561,0.209861,0.136001,0.080956,0.023482,0.004912,0.068345,0.208986,0.319699,0.376191,0.409416,0.406195,0.369635,0.302659,0.251666,0.186583,0.093074,0.019621,0,0.033645,0.069052,0.089598,0.080758,0.061223,0.026581
0.047256,0.165133,0.304127,0.425179,0.501389,0.524218,0.455301,0.115687,0.052778,0.043706,0.033545,0.019019,0,0.040847,0.102587,0.180743,0.238121,0.268273,0.269308,0.292405,0.324818,0.289845,0.192988,0.108314,0.074928,0.05313,0.042858,0.032878,0.017964,0.003903,0.062945,0.199278,0.306897,0.36038,0.388465,0.378578,0.26808,0.063222,0.057354,0.050746,0.034316,0.013025,0,0.027007,0.055723,0.067128,0.046938,0.033902,0.019221
0.050325,0.171785,0.313241,0.436388,0.515647,0.543774,0.531497,0.473978,0.369594,0.22705,0.09481,0.025589,0,0.044239,0.110384,0.193814,0.252413,0.286685,0.291393,0.318205,0.360495,0.340707,0.292698,0.282495,0.282693,0.204591,0.129425,0.068038,0.022816,0.004784,0.066898,0.206536,0.316714,0.372839,0.405647,0.402129,0.365371,0.298488,0.245944,0.169397,0.069023,0.018554,0,0.03222,0.066772,0.08714,0.078274,0.059036,0.025706
0.049194,0.169724,0.31083,0.433874,0.513066,0.541138,0.528805,0.471278,0.36696,0.224519,0.092741,0.024529,0,0.034229,0.103604,0.186145,0.246035,0.281126,0.286239,0.313436,0.355613,0.335845,0.288108,0.278176,0.278962,0.201259,0.126292,0.065778,0.022069,0.004626,0.065523,0.204368,0.314224,0.370199,0.402789,0.399251,0.362706,0.296027,0.243182,0.166694,0.067078,0.017751,0,0.031066,0.064847,0.085068,0.076339,0.057514,0.024942
0.049898,0.171098,0.312501,0.435647,0.514899,0.543008,0.530699,0.473142,0.368714,0.226106,0.093928,0.025205,0,0.036541,0.108062,0.191655,0.250721,0.285303,0.290146,0.317039,0.35932,0.339519,0.291509,0.281271,0.281401,0.203268,0.128101,0.067239,0.022668,0.004754,0.066434,0.205831,0.315966,0.37208,0.40485,0.401317,0.364574,0.297768,0.245064,0.168491,0.068305,0.018214,0,0.031894,0.066274,0.086625,0.077787,0.058649,0.025534
0.048459,0.167891,0.308078,0.430256,0.50815,0.533841,0.517118,0.427067,0.168704,0.05338,0.039768,0.02127,0,0.042749,0.106502,0.18696,0.244776,0.27675,0.279701,0.304904,0.342858,0.316088,0.258208,0.198587,0.095227,0.065491,0.051747,0.038866,0.020167,0.004327,0.064685,0.202322,0.311218,0.366126,0.396793,0.390331,0.349834,0.241904,0.102751,0.061066,0.040139,0.014807,0,0.029274,0.060841,0.079051,0.063543,0.040213,0.021981
0.049403,0.170082,0.31103,0.43358,0.511749,0.537797,0.521841,0.433095,0.17612,0.061708,0.046974,0.023683,0,0.040458,0.10784,0.191288,0.249552,0.282969,0.286934,0.312867,0.353146,0.330138,0.277806,0.262838,0.223586,0.170822,0.113419,0.067611,0.02211,0.004655,0.065885,0.204721,0.314355,0.369733,0.401015,0.39498,0.354784,0.248345,0.111537,0.070821,0.046932,0.01696,0,0.030675,0.063407,0.080874,0.063215,0.04303,0.023813
0.049415,0.17009,0.311073,0.433772,0.512284,0.539028,0.524226,0.436106,0.17906,0.064741,0.049029,0.024266,0,0.040525,0.107974,0.191502,0.249773,0.283289,0.287419,0.3136,0.354436,0.33226,0.281024,0.267861,0.268301,0.18666,0.121776,0.052757,0.022062,0.004667,0.065933,0.204731,0.314426,0.370004,0.401757,0.396571,0.357386,0.251197,0.114806,0.074072,0.048582,0.017302,0,0.030832,0.063967,0.081981,0.068173,0.046683,0.024179
0.049614,0.170485,0.311523,0.434107,0.512298,0.538379,0.522487,0.433865,0.177114,0.063076,0.048511,0.024313,0,0.040695,0.10831,0.191949,0.250245,0.283769,0.287784,0.313742,0.354105,0.331226,0.27912,0.264633,0.226351,0.186824,0.126325,0.069078,0.022279,0.00468,0.066095,0.205148,0.314863,0.370279,0.401609,0.395609,0.355446,0.249099,0.112689,0.072373,0.048321,0.017482,0,0.030917,0.063793,0.081291,0.063634,0.043403,0.02399
0.049265,0.17001,0.311142,0.434042,0.51289,0.540269,0.526747,0.467303,0.240321,0.069544,0.082829,0.024858,0,0.040482,0.107713,0.191363,0.249827,0.283673,0.288069,0.314574,0.356145,0.335272,0.28585,0.274168,0.273631,0.196735,0.086233,0.045838,0.022098,0.004686,0.065809,0.204684,0.314543,0.370357,0.402556,0.398172,0.360308,0.277711,0.15948,0.078827,0.074119,0.017672,0,0.031002,0.064513,0.082973,0.069714,0.050485,0.024696
0.050023,0.171327,0.312728,0.435758,0.514707,0.542232,0.529031,0.47028,0.330863,0.071142,0.052109,0.025003,0,0.041397,0.109685,0.193986,0.252355,0.286416,0.290944,0.317502,0.359362,0.338783,0.289483,0.277523,0.276069,0.191785,0.126268,0.066292,0.022712,0.004779,0.066647,0.20607,0.316184,0.372156,0.404564,0.400344,0.362685,0.294672,0.203942,0.0803,0.051297,0.017995,0,0.031871,0.065941,0.084521,0.071319,0.051932,0.025217
0.046487,0.163123,0.300805,0.420124,0.493239,0.510251,0.061808,0.050568,0.042642,0.037662,0.030079,0.017563,0,0.039491,0.099774,0.176052,0.232645,0.260569,0.257735,0.274047,0.274383,0.140439,0.109371,0.08853,0.066055,0.049116,0.040222,0.030767,0.01662,0.003592,0.06166,0.196984,0.303105,0.35432,0.377655,0.27676,0.058138,0.048165,0.047272,0.044424,0.031008,0.012027,0,0.025267,0.051316,0.060443,0.040112,0.028865,0.016917
0.049061,0.169437,0.310445,0.433434,0.512588,0.540638,0.528296,0.47078,0.366501,0.224111,0.092439,0.024361,0,0.033864,0.102961,0.18528,0.245211,0.280225,0.285294,0.312505,0.354617,0.334839,0.287175,0.277327,0.278298,0.200715,0.125804,0.065385,0.021885,0.004589,0.065333,0.204056,0.313815,0.369725,0.402245,0.398694,0.362202,0.295558,0.242676,0.166206,0.066741,0.017633,0,0.030853,0.064463,0.084641,0.075941,0.057203,0.024776
0.009578,0.026152,0.193917,0.4053,0.488139,0.518763,0.507989,0.451816,0.349096,0.208023,0.092539,0.016017,0,0.013636,0.029195,0.050097,0.063155,0.090537,0.186923,0.255136,0.303009,0.288127,0.246893,0.242249,0.251194,0.179189,0.106803,0.049696,0.013956,0.002888,0.014368,0.030281,0.247892,0.340658,0.374828,0.374403,0.342423,0.276752,0.222799,0.146881,0.068077,0.012005,0,0.022182,0.049337,0.067548,0.060654,0.045352,0.017404
0.01183,0.104679,0.290085,0.414755,0.495545,0.524745,0.513123,0.456336,0.35307,0.211658,0.095604,0.018124,0,0.015934,0.034974,0.062386,0.08326,0.193173,0.237454,0.274503,0.318805,0.301286,0.257429,0.250817,0.257209,0.183184,0.109287,0.041424,0.015945,0.003335,0.017983,0.167799,0.293171,0.350278,0.383068,0.381034,0.347348,0.281291,0.227436,0.151394,0.071295,0.01333,0,0.02437,0.053156,0.071871,0.064369,0.04817,0.019329
0.01046,0.029074,0.198745,0.410593,0.492838,0.522693,0.511261,0.45447,0.351367,0.210325,0.094739,0.017743,0,0.01516,0.032963,0.058195,0.076411,0.185662,0.2318,0.270739,0.31581,0.298677,0.255112,0.248746,0.255548,0.181881,0.108177,0.040624,0.015671,0.003275,0.016053,0.033715,0.253229,0.346392,0.380335,0.378911,0.345515,0.279554,0.225657,0.150041,0.070514,0.013028,0,0.023122,0.051509,0.070396,0.06301,0.044876,0.018934
0.009446,0.025888,0.193583,0.404941,0.487772,0.518393,0.507613,0.451426,0.34868,0.207563,0.0921,0.01586,0,0.013477,0.028878,0.049638,0.062677,0.089974,0.186321,0.254524,0.302351,0.287423,0.246136,0.241366,0.250082,0.177813,0.104888,0.038016,0.013805,0.002868,0.014233,0.029998,0.247546,0.340284,0.374429,0.374006,0.342048,0.276365,0.222318,0.146337,0.067626,0.011833,0,0.022007,0.049063,0.067265,0.060387,0.045137,0.017303
